"gcf","type","n","weight","facet","db","distance"
"gcf_7998","RiPPs",1,1,"BGC class","MIBiG",0.597303129589329
"gcf_7999","Other",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_7999","Other",1,1,"BGC class","MIBiG",0.721207394720901
"gcf_8","Other",3,1,"BGC class","RefSeq",0.00618324901630134
"gcf_8","Other",3,1,"BGC class","MIBiG",0.586997220276015
"gcf_80","Other",1,1,"BGC class","RefSeq",0
"gcf_80","Other",1,1,"BGC class","MIBiG",0.631475214990295
"gcf_800","Terpenes",1,1,"BGC class","RefSeq",0.222377937570456
"gcf_800","Terpenes",1,1,"BGC class","MIBiG",0.505719346873358
"gcf_8000","NRPS",1,1,"BGC class","RefSeq",0.229859393322197
"gcf_8000","NRPS",1,1,"BGC class","MIBiG",0.334107995120709
"gcf_8001","Other",1,1,"BGC class","RefSeq",0.502889706334905
"gcf_8001","Other",1,1,"BGC class","MIBiG",0.7159407541156
"gcf_8003","Other",1,1,"BGC class","RefSeq",0.143796761837995
"gcf_8003","Other",1,1,"BGC class","MIBiG",0.750352256469225
"gcf_8006","Other",2,1,"BGC class","RefSeq",0.444021303669016
"gcf_8006","Other",2,1,"BGC class","MIBiG",0.663959143086696
"gcf_8008","RiPPs",2,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8008","RiPPs",2,1,"BGC class","MIBiG",0.7776556601175
"gcf_8009","Other",1,1,"BGC class","RefSeq",0.51540525246438
"gcf_8009","Other",1,1,"BGC class","MIBiG",0.639315488128099
"gcf_8010","RiPPs",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8010","RiPPs",1,1,"BGC class","MIBiG",0.780618272761861
"gcf_8018","Terpenes",1,1,"BGC class","RefSeq",0.441255763384337
"gcf_8018","Terpenes",1,1,"BGC class","MIBiG",0.708134988076362
"gcf_8022","Terpenes",1,1,"BGC class","RefSeq",0.237728204449372
"gcf_8022","Terpenes",1,1,"BGC class","MIBiG",0.317808559848669
"gcf_803","Terpenes",1,1,"BGC class","RefSeq",0.153213574891123
"gcf_803","Terpenes",1,1,"BGC class","MIBiG",0.30587803241947
"gcf_8032","Other",2,1,"BGC class","RefSeq",0.248001999960444
"gcf_8032","Other",2,1,"BGC class","MIBiG",0.67069792484492
"gcf_8033","NRPS",1,0.5,"BGC class","RefSeq",0.159679489485981
"gcf_8033","NRPS",1,0.5,"BGC class","MIBiG",0.168836791034118
"gcf_8033","T1PKS",1,0.5,"BGC class","RefSeq",0.159679489485981
"gcf_8033","T1PKS",1,0.5,"BGC class","MIBiG",0.168836791034118
"gcf_8034","Other",1,1,"BGC class","RefSeq",0.502531661836909
"gcf_8034","Other",1,1,"BGC class","MIBiG",0.681365253733838
"gcf_8036","RiPPs",1,1,"BGC class","RefSeq",0.221692666794171
"gcf_8036","RiPPs",1,1,"BGC class","MIBiG",0.724990450891537
"gcf_8041","Terpenes",1,1,"BGC class","RefSeq",0
"gcf_8041","Terpenes",1,1,"BGC class","MIBiG",0.389636766043684
"gcf_8046","Terpenes",1,1,"BGC class","RefSeq",0.265457962392532
"gcf_8046","Terpenes",1,1,"BGC class","MIBiG",0.564501515578378
"gcf_8048","Terpenes",1,1,"BGC class","RefSeq",0.404995513391808
"gcf_8048","Terpenes",1,1,"BGC class","MIBiG",0.619273182025302
"gcf_805","Other",2,1,"BGC class","RefSeq",0.203220105538668
"gcf_805","Other",2,1,"BGC class","MIBiG",0.680668725768965
"gcf_8052","T2/3PKS",1,1,"BGC class","RefSeq",0.356786618403641
"gcf_8052","T2/3PKS",1,1,"BGC class","MIBiG",0.45210092614087
"gcf_8057","Terpenes",1,1,"BGC class","RefSeq",0
"gcf_8057","Terpenes",1,1,"BGC class","MIBiG",0.335090033795631
"gcf_8059","NRPS",1,1,"BGC class","RefSeq",0
"gcf_8059","NRPS",1,1,"BGC class","MIBiG",0.45497274795608
"gcf_806","T2/3PKS",4,1,"BGC class","RefSeq",0.096337632314395
"gcf_806","T2/3PKS",4,1,"BGC class","MIBiG",0.153602936600057
"gcf_8060","Other",1,1,"BGC class","RefSeq",0.425531779587647
"gcf_8060","Other",1,1,"BGC class","MIBiG",0.70761661919597
"gcf_8064","NRPS",1,1,"BGC class","RefSeq",0.311674119608148
"gcf_8064","NRPS",1,1,"BGC class","MIBiG",0.657502109780506
"gcf_8065","Terpenes",1,1,"BGC class","RefSeq",0.0429286938252027
"gcf_8065","Terpenes",1,1,"BGC class","MIBiG",0.389522917525299
"gcf_8072","Terpenes",1,1,"BGC class","RefSeq",0.211829890688488
"gcf_8072","Terpenes",1,1,"BGC class","MIBiG",0.738883516066453
"gcf_8076","Terpenes",1,1,"BGC class","RefSeq",0.0520020543049597
"gcf_8076","Terpenes",1,1,"BGC class","MIBiG",0.648201227634854
"gcf_8077","Terpenes",1,1,"BGC class","RefSeq",0.0355876476266314
"gcf_8077","Terpenes",1,1,"BGC class","MIBiG",0.411176527838935
"gcf_8078","Other",1,1,"BGC class","RefSeq",0.413310836983925
"gcf_8078","Other",1,1,"BGC class","MIBiG",0.537857456294668
"gcf_8079","Other",1,1,"BGC class","RefSeq",0
"gcf_8079","Other",1,1,"BGC class","MIBiG",0.745450699805864
"gcf_808","Other",3,1,"BGC class","RefSeq",0.050736250703114
"gcf_808","Other",3,1,"BGC class","MIBiG",0.737984691841928
"gcf_8080","Terpenes",1,1,"BGC class","RefSeq",0.0558536235720347
"gcf_8080","Terpenes",1,1,"BGC class","MIBiG",0.440895426587327
"gcf_8081","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_8081","RiPPs",1,1,"BGC class","MIBiG",0.739700949125304
"gcf_8082","RiPPs",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_8082","RiPPs",1,1,"BGC class","MIBiG",0.574371734620626
"gcf_8089","Other",1,1,"BGC class","RefSeq",0.607357347248415
"gcf_8089","Other",1,1,"BGC class","MIBiG",0.700798788537948
"gcf_8092","RiPPs",1,1,"BGC class","RefSeq",0.343621026041311
"gcf_8092","RiPPs",1,1,"BGC class","MIBiG",0.433100805555663
"gcf_8093","NRPS",1,0.5,"BGC class","RefSeq",0.310933521297988
"gcf_8093","NRPS",1,0.5,"BGC class","MIBiG",0.35907417461489
"gcf_8093","T1PKS",1,0.5,"BGC class","RefSeq",0.310933521297988
"gcf_8093","T1PKS",1,0.5,"BGC class","MIBiG",0.35907417461489
"gcf_8095","NRPS",1,0.5,"BGC class","RefSeq",0.331902795776312
"gcf_8095","NRPS",1,0.5,"BGC class","MIBiG",0.425663376348152
"gcf_8095","Other",1,0.5,"BGC class","RefSeq",0.331902795776312
"gcf_8095","Other",1,0.5,"BGC class","MIBiG",0.425663376348152
"gcf_8096","NRPS",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8096","NRPS",1,1,"BGC class","MIBiG",0.340153712443571
"gcf_8098","NRPS",1,1,"BGC class","RefSeq",0.347343173959553
"gcf_8098","NRPS",1,1,"BGC class","MIBiG",0.526442935955783
"gcf_8099","NRPS",1,1,"BGC class","RefSeq",0.386993966167112
"gcf_8099","NRPS",1,1,"BGC class","MIBiG",0.484185694071767
"gcf_810","NRPS",2,1,"BGC class","RefSeq",0.540664846359046
"gcf_810","NRPS",2,1,"BGC class","MIBiG",0.751668835399417
"gcf_8101","Other",1,1,"BGC class","RefSeq",0
"gcf_8101","Other",1,1,"BGC class","MIBiG",0.714604878256795
"gcf_8102","Other",1,1,"BGC class","RefSeq",0.190714501165885
"gcf_8102","Other",1,1,"BGC class","MIBiG",0.771317530881348
"gcf_8104","Other",1,1,"BGC class","RefSeq",0.00046349784529387
"gcf_8104","Other",1,1,"BGC class","MIBiG",0.257768019345261
"gcf_8105","T2/3PKS",1,1,"BGC class","RefSeq",0.327944209030891
"gcf_8105","T2/3PKS",1,1,"BGC class","MIBiG",0.581940372442869
"gcf_8106","NRPS",1,1,"BGC class","RefSeq",0.300887310031722
"gcf_8106","NRPS",1,1,"BGC class","MIBiG",0.328851817630453
"gcf_8107","Terpenes",1,1,"BGC class","RefSeq",0.463797047778476
"gcf_8107","Terpenes",1,1,"BGC class","MIBiG",0.668199241834401
"gcf_811","Other",1,1,"BGC class","RefSeq",0.1
"gcf_811","Other",1,1,"BGC class","MIBiG",0.496600357076955
"gcf_8112","Other",1,1,"BGC class","RefSeq",0.359463442620397
"gcf_8112","Other",1,1,"BGC class","MIBiG",0.883991187635907
"gcf_8115","RiPPs",1,1,"BGC class","RefSeq",0.291417002632134
"gcf_8115","RiPPs",1,1,"BGC class","MIBiG",0.595138498682522
"gcf_8119","Terpenes",1,1,"BGC class","RefSeq",0.317624693547313
"gcf_8119","Terpenes",1,1,"BGC class","MIBiG",0.734982804874147
"gcf_8120","Other",1,1,"BGC class","RefSeq",0.530246135716673
"gcf_8120","Other",1,1,"BGC class","MIBiG",0.667220837180139
"gcf_8122","Terpenes",1,1,"BGC class","RefSeq",0.378517015740378
"gcf_8122","Terpenes",1,1,"BGC class","MIBiG",0.518544445925223
"gcf_8123","RiPPs",2,1,"BGC class","RefSeq",0.376617248513061
"gcf_8123","RiPPs",2,1,"BGC class","MIBiG",0.39016904745843
"gcf_8124","Terpenes",1,1,"BGC class","RefSeq",0.27850991330062
"gcf_8124","Terpenes",1,1,"BGC class","MIBiG",0.747421589858639
"gcf_8125","NRPS",1,1,"BGC class","RefSeq",0.394784856221459
"gcf_8125","NRPS",1,1,"BGC class","MIBiG",0.578948717911335
"gcf_8126","Terpenes",1,1,"BGC class","RefSeq",0.29325153423875
"gcf_8126","Terpenes",1,1,"BGC class","MIBiG",0.48274631962352
"gcf_813","Other",3,1,"BGC class","RefSeq",0.494763377085791
"gcf_813","Other",3,1,"BGC class","MIBiG",0.693801046090135
"gcf_8132","Other",1,1,"BGC class","RefSeq",0.360392474973202
"gcf_8132","Other",1,1,"BGC class","MIBiG",0.55478968202298
"gcf_8133","RiPPs",1,1,"BGC class","RefSeq",0.356404097065162
"gcf_8133","RiPPs",1,1,"BGC class","MIBiG",0.579915974791597
"gcf_8134","Terpenes",1,1,"BGC class","RefSeq",0.451132853931917
"gcf_8134","Terpenes",1,1,"BGC class","MIBiG",0.597341971824327
"gcf_8136","Other",1,1,"BGC class","RefSeq",0.267897274132497
"gcf_8136","Other",1,1,"BGC class","MIBiG",0.512383495544999
"gcf_8138","Other",1,0.5,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8138","Other",1,0.5,"BGC class","MIBiG",0.524317374929148
"gcf_8138","RiPPs",1,0.5,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8138","RiPPs",1,0.5,"BGC class","MIBiG",0.524317374929148
"gcf_8143","T2/3PKS",1,1,"BGC class","RefSeq",0.456082950891524
"gcf_8143","T2/3PKS",1,1,"BGC class","MIBiG",0.585873138902519
"gcf_8145","Other",1,1,"BGC class","RefSeq",0
"gcf_8145","Other",1,1,"BGC class","MIBiG",0.761501110212002
"gcf_8147","Other",1,1,"BGC class","RefSeq",0.499895844181768
"gcf_8147","Other",1,1,"BGC class","MIBiG",0.713404898616965
"gcf_8148","Terpenes",1,1,"BGC class","RefSeq",0.304907709594568
"gcf_8148","Terpenes",1,1,"BGC class","MIBiG",0.314972296459039
"gcf_8151","Terpenes",1,1,"BGC class","RefSeq",0.467224442115755
"gcf_8151","Terpenes",1,1,"BGC class","MIBiG",0.487558610462044
"gcf_8152","Other",1,1,"BGC class","RefSeq",0.276617376566043
"gcf_8152","Other",1,1,"BGC class","MIBiG",0.524165272147977
"gcf_8155","NRPS",1,1,"BGC class","RefSeq",0.349682384540049
"gcf_8155","NRPS",1,1,"BGC class","MIBiG",0.552363107107124
"gcf_8158","Other",2,1,"BGC class","RefSeq",0.381291477770988
"gcf_8158","Other",2,1,"BGC class","MIBiG",0.736925388811314
"gcf_816","Other",3,1,"BGC class","RefSeq",0
"gcf_816","Other",3,1,"BGC class","MIBiG",0.565216393509197
"gcf_8164","Terpenes",1,1,"BGC class","RefSeq",0.24992050617509
"gcf_8164","Terpenes",1,1,"BGC class","MIBiG",0.614691629906509
"gcf_8165","Other",1,1,"BGC class","RefSeq",0.0148156338562221
"gcf_8165","Other",1,1,"BGC class","MIBiG",0.656357325127974
"gcf_8166","Terpenes",3,1,"BGC class","RefSeq",0.221431133232889
"gcf_8166","Terpenes",3,1,"BGC class","MIBiG",0.379052691279168
"gcf_8169","Terpenes",1,1,"BGC class","RefSeq",0.420675877978342
"gcf_8169","Terpenes",1,1,"BGC class","MIBiG",0.648201227634854
"gcf_817","Other",1,1,"BGC class","RefSeq",0.0417761806357436
"gcf_817","Other",1,1,"BGC class","MIBiG",0.181061608767559
"gcf_8170","NRPS",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8170","NRPS",1,1,"BGC class","MIBiG",0.335842944530135
"gcf_8174","Other",2,1,"BGC class","RefSeq",0.00140449438202245
"gcf_8174","Other",2,1,"BGC class","MIBiG",0.646822560206528
"gcf_8177","NRPS",1,0.5,"BGC class","RefSeq",0.357353885281074
"gcf_8177","NRPS",1,0.5,"BGC class","MIBiG",0.554444957306938
"gcf_8177","Other",1,0.5,"BGC class","RefSeq",0.357353885281074
"gcf_8177","Other",1,0.5,"BGC class","MIBiG",0.554444957306938
"gcf_818","Other",2,1,"BGC class","RefSeq",0
"gcf_818","Other",2,1,"BGC class","MIBiG",0.625621720733986
"gcf_8180","RiPPs",1,1,"BGC class","RefSeq",0.0823226926122193
"gcf_8180","RiPPs",1,1,"BGC class","MIBiG",0.41689878671149
"gcf_8184","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_8184","RiPPs",1,1,"BGC class","MIBiG",0.675822719656499
"gcf_819","NRPS",1,0.5,"BGC class","RefSeq",0.0176894561730079
"gcf_819","NRPS",1,0.5,"BGC class","MIBiG",0.236564656181521
"gcf_819","T1PKS",1,0.5,"BGC class","RefSeq",0.0176894561730079
"gcf_819","T1PKS",1,0.5,"BGC class","MIBiG",0.236564656181521
"gcf_8192","NRPS",1,1,"BGC class","RefSeq",0.29181284113042
"gcf_8192","NRPS",1,1,"BGC class","MIBiG",0.618301251226239
"gcf_8193","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_8193","RiPPs",1,1,"BGC class","MIBiG",0.632763856189099
"gcf_8194","Terpenes",1,1,"BGC class","RefSeq",0.482450830493234
"gcf_8194","Terpenes",1,1,"BGC class","MIBiG",0.779942516500021
"gcf_8196","Terpenes",1,1,"BGC class","RefSeq",0.393222586348757
"gcf_8196","Terpenes",1,1,"BGC class","MIBiG",0.443682085952985
"gcf_8197","NRPS",1,1,"BGC class","RefSeq",0.304836610634787
"gcf_8197","NRPS",1,1,"BGC class","MIBiG",0.735648867009807
"gcf_8199","Terpenes",1,1,"BGC class","RefSeq",0
"gcf_8199","Terpenes",1,1,"BGC class","MIBiG",0.516862073422546
"gcf_82","NRPS",1,1,"BGC class","RefSeq",0.386604384917852
"gcf_82","NRPS",1,1,"BGC class","MIBiG",0.544781518523564
"gcf_820","T2/3PKS",2,1,"BGC class","RefSeq",0.0736888786267629
"gcf_820","T2/3PKS",2,1,"BGC class","MIBiG",0.457166666439635
"gcf_8200","Terpenes",1,1,"BGC class","RefSeq",0.162521809043921
"gcf_8200","Terpenes",1,1,"BGC class","MIBiG",0.569841500243094
"gcf_8201","Other",1,1,"BGC class","RefSeq",0.315324538335951
"gcf_8201","Other",1,1,"BGC class","MIBiG",0.771870627159306
"gcf_8206","Terpenes",1,1,"BGC class","RefSeq",0.130351732160583
"gcf_8206","Terpenes",1,1,"BGC class","MIBiG",0.681337921293262
"gcf_8207","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_8207","RiPPs",1,1,"BGC class","MIBiG",0.518170416260392
"gcf_8208","Terpenes",1,1,"BGC class","RefSeq",0.371382624536775
"gcf_8208","Terpenes",1,1,"BGC class","MIBiG",0.753199242962197
"gcf_821","Terpenes",1,1,"BGC class","RefSeq",0.363094168293665
"gcf_821","Terpenes",1,1,"BGC class","MIBiG",0.635784320457658
"gcf_8211","RiPPs",1,1,"BGC class","RefSeq",3.33066907387547e-16
"gcf_8211","RiPPs",1,1,"BGC class","MIBiG",0.498070134076886
"gcf_8214","RiPPs",1,1,"BGC class","RefSeq",0.301719931987518
"gcf_8214","RiPPs",1,1,"BGC class","MIBiG",0.740875280343404
"gcf_8218","Terpenes",1,1,"BGC class","RefSeq",0.37780279806391
"gcf_8218","Terpenes",1,1,"BGC class","MIBiG",0.517472321296046
"gcf_822","RiPPs",3,1,"BGC class","RefSeq",0.0432908181113151
"gcf_822","RiPPs",3,1,"BGC class","MIBiG",0.661940384494025
"gcf_8220","Other",1,1,"BGC class","RefSeq",0.463095142980282
"gcf_8220","Other",1,1,"BGC class","MIBiG",0.834109766798572
"gcf_8222","RiPPs",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_8222","RiPPs",1,1,"BGC class","MIBiG",0.642705199494752
"gcf_8224","NRPS",1,1,"BGC class","RefSeq",0.303485840339612
"gcf_8224","NRPS",1,1,"BGC class","MIBiG",0.449030762463404
"gcf_8225","Terpenes",1,1,"BGC class","RefSeq",0.301308621165866
"gcf_8225","Terpenes",1,1,"BGC class","MIBiG",0.601866684729903
"gcf_8228","Other",1,1,"BGC class","RefSeq",0.5907399402262
"gcf_8228","Other",1,1,"BGC class","MIBiG",0.775486071556706
"gcf_8229","RiPPs",1,1,"BGC class","RefSeq",0.2
"gcf_8229","RiPPs",1,1,"BGC class","MIBiG",0.408853194667733
"gcf_823","Other",1,1,"BGC class","RefSeq",0.300034177184309
"gcf_823","Other",1,1,"BGC class","MIBiG",0.567930863406775
"gcf_8234","NRPS",1,1,"BGC class","RefSeq",0
"gcf_8234","NRPS",1,1,"BGC class","MIBiG",0.405623078024602
"gcf_8238","Other",1,1,"BGC class","RefSeq",0
"gcf_8238","Other",1,1,"BGC class","MIBiG",0.190972746033214
"gcf_824","Other",17,1,"BGC class","RefSeq",0.0800985825862432
"gcf_824","Other",17,1,"BGC class","MIBiG",0.20380902603843
"gcf_8241","Terpenes",1,0.5,"BGC class","RefSeq",0.233162282676049
"gcf_8241","Terpenes",1,0.5,"BGC class","MIBiG",0.570381050154093
"gcf_8241","T2/3PKS",1,0.5,"BGC class","RefSeq",0.233162282676049
"gcf_8241","T2/3PKS",1,0.5,"BGC class","MIBiG",0.570381050154093
"gcf_8243","NRPS",1,1,"BGC class","RefSeq",0.54467240564087
"gcf_8243","NRPS",1,1,"BGC class","MIBiG",0.539113773731888
"gcf_8244","Terpenes",1,1,"BGC class","RefSeq",0.39644380337517
"gcf_8244","Terpenes",1,1,"BGC class","MIBiG",0.533103296094071
"gcf_8245","Terpenes",1,1,"BGC class","RefSeq",0.246214959959103
"gcf_8245","Terpenes",1,1,"BGC class","MIBiG",0.368762479902083
"gcf_8248","Other",2,1,"BGC class","RefSeq",5.5511151231258e-17
"gcf_8248","Other",2,1,"BGC class","MIBiG",0.337676154613242
"gcf_825","Other",3,1,"BGC class","RefSeq",0.00729927007299273
"gcf_825","Other",3,1,"BGC class","MIBiG",0.196846573351155
"gcf_8257","NRPS",1,1,"BGC class","RefSeq",0
"gcf_8257","NRPS",1,1,"BGC class","MIBiG",0.662816652753503
"gcf_826","Terpenes",1,1,"BGC class","RefSeq",0.290924397644745
"gcf_826","Terpenes",1,1,"BGC class","MIBiG",0.396531402250846
"gcf_8262","Other",1,1,"BGC class","RefSeq",0.499814986117628
"gcf_8262","Other",1,1,"BGC class","MIBiG",0.638452681638165
"gcf_8268","NRPS",1,1,"BGC class","RefSeq",0.406748855033954
"gcf_8268","NRPS",1,1,"BGC class","MIBiG",0.505793938385611
"gcf_827","Terpenes",3,1,"BGC class","RefSeq",0.153618852180877
"gcf_827","Terpenes",3,1,"BGC class","MIBiG",0.410779404717781
"gcf_8271","NRPS",1,1,"BGC class","RefSeq",0.00260416666666652
"gcf_8271","NRPS",1,1,"BGC class","MIBiG",0.615096860873821
"gcf_8275","Other",1,1,"BGC class","RefSeq",0
"gcf_8275","Other",1,1,"BGC class","MIBiG",0.729983558825258
"gcf_8276","NRPS",1,1,"BGC class","RefSeq",0.501821771848239
"gcf_8276","NRPS",1,1,"BGC class","MIBiG",0.678037605805579
"gcf_8277","RiPPs",1,1,"BGC class","RefSeq",0.249399279038654
"gcf_8277","RiPPs",1,1,"BGC class","MIBiG",0.578649514199808
"gcf_8279","Other",1,1,"BGC class","RefSeq",0.5810899474662
"gcf_8279","Other",1,1,"BGC class","MIBiG",0.610467518976824
"gcf_828","T2/3PKS",1,1,"BGC class","RefSeq",0
"gcf_828","T2/3PKS",1,1,"BGC class","MIBiG",0.463787701101883
"gcf_8281","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_8281","RiPPs",1,1,"BGC class","MIBiG",0.699182215126822
"gcf_8285","Other",1,1,"BGC class","RefSeq",0.382933722299581
"gcf_8285","Other",1,1,"BGC class","MIBiG",0.568600113544367
"gcf_8289","Other",1,1,"BGC class","RefSeq",4.44089209850063e-16
"gcf_8289","Other",1,1,"BGC class","MIBiG",0.691652103791787
"gcf_829","T2/3PKS",1,1,"BGC class","RefSeq",0.306669028048298
"gcf_829","T2/3PKS",1,1,"BGC class","MIBiG",0.317096500702952
"gcf_8290","NRPS",1,1,"BGC class","RefSeq",0.206547874704532
"gcf_8290","NRPS",1,1,"BGC class","MIBiG",0.245755940754769
"gcf_8303","RiPPs",1,1,"BGC class","RefSeq",0.0144927536231885
"gcf_8303","RiPPs",1,1,"BGC class","MIBiG",0.58637554579938
"gcf_8306","Terpenes",2,1,"BGC class","RefSeq",0.181718685083198
"gcf_8306","Terpenes",2,1,"BGC class","MIBiG",0.623389387893955
"gcf_8307","NRPS",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8307","NRPS",1,1,"BGC class","MIBiG",0.460259390050495
"gcf_831","Terpenes",1,1,"BGC class","RefSeq",0.269477333454578
"gcf_831","Terpenes",1,1,"BGC class","MIBiG",0.375036232934318
"gcf_8317","NRPS",1,0.5,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8317","NRPS",1,0.5,"BGC class","MIBiG",0.211476273921742
"gcf_8317","T1PKS",1,0.5,"BGC class","RefSeq",1.11022302462516e-16
"gcf_8317","T1PKS",1,0.5,"BGC class","MIBiG",0.211476273921742
"gcf_8318","NRPS",1,1,"BGC class","RefSeq",0.118907647189516
"gcf_8318","NRPS",1,1,"BGC class","MIBiG",0.527281039975364
"gcf_832","Other",1,1,"BGC class","RefSeq",0
"gcf_832","Other",1,1,"BGC class","MIBiG",0.407669336457024
"gcf_8320","Other",1,1,"BGC class","RefSeq",0
"gcf_8320","Other",1,1,"BGC class","MIBiG",0.512604282791859
"gcf_8321","NRPS",1,1,"BGC class","RefSeq",0.00549450549450536
"gcf_8321","NRPS",1,1,"BGC class","MIBiG",0.525830083416438
"gcf_8327","Other",1,1,"BGC class","RefSeq",0.248606713109107
"gcf_8327","Other",1,1,"BGC class","MIBiG",0.756860875508964
"gcf_8328","NRPS",1,1,"BGC class","RefSeq",3.33066907387547e-16
"gcf_8328","NRPS",1,1,"BGC class","MIBiG",0.309681415866527
"gcf_833","NRPS",3,0.6,"BGC class","RefSeq",0.115172163381414
"gcf_833","NRPS",3,0.6,"BGC class","MIBiG",0.174935256674307
"gcf_833","T1PKS",2,0.4,"BGC class","RefSeq",0.115172163381414
"gcf_833","T1PKS",2,0.4,"BGC class","MIBiG",0.174935256674307
"gcf_8331","Other",1,1,"BGC class","RefSeq",0
"gcf_8331","Other",1,1,"BGC class","MIBiG",0.327479172099933
"gcf_8337","NRPS",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_8337","NRPS",1,1,"BGC class","MIBiG",0.39181019425336
"gcf_8338","NRPS",1,0.5,"BGC class","RefSeq",0.341613205277902
"gcf_8338","NRPS",1,0.5,"BGC class","MIBiG",0.680038904903889
"gcf_8338","Terpenes",1,0.5,"BGC class","RefSeq",0.341613205277902
"gcf_8338","Terpenes",1,0.5,"BGC class","MIBiG",0.680038904903889
"gcf_8340","Terpenes",2,1,"BGC class","RefSeq",0.423023681314505
"gcf_8340","Terpenes",2,1,"BGC class","MIBiG",0.642156610585798
"gcf_8342","NRPS",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_8342","NRPS",1,1,"BGC class","MIBiG",0.388224709678502
"gcf_8343","Other",1,1,"BGC class","RefSeq",0.457452795588252
"gcf_8343","Other",1,1,"BGC class","MIBiG",0.542434147508242
"gcf_8345","Other",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_8345","Other",1,1,"BGC class","MIBiG",0.762420352237288
"gcf_8348","NRPS",1,1,"BGC class","RefSeq",0
"gcf_8348","NRPS",1,1,"BGC class","MIBiG",0.506562111279707
"gcf_835","Terpenes",4,1,"BGC class","RefSeq",0.194267043859582
"gcf_835","Terpenes",4,1,"BGC class","MIBiG",0.513868087035731
"gcf_8354","NRPS",1,1,"BGC class","RefSeq",0.272857900968519
"gcf_8354","NRPS",1,1,"BGC class","MIBiG",0.691485051735321
"gcf_8361","Terpenes",1,1,"BGC class","RefSeq",0.478589506509229
"gcf_8361","Terpenes",1,1,"BGC class","MIBiG",0.534657841924204
"gcf_8366","Terpenes",1,1,"BGC class","RefSeq",0.313340011055938
