cell,UMAP_1,UMAP_2,celltype,group
c23602,-4.924,4.9149,Endothelial cells,Control
c23603,0.7115,6.8286,Endothelial cells,Control
c23604,-3.246,6.2495,Endothelial cells,HF
c23605,-0.9568,3.7659,Endothelial cells,Control
c23606,-4.8912,5.3936,Endothelial cells,Control
c23607,-0.3923,5.74,Endothelial cells,Control
c23608,-2.8073,3.5588,Endothelial cells,HF
c23609,-3.7721,7.4429,Endothelial cells,Control
c23610,-1.9813,2.3029,Endothelial cells,Control
c23611,-0.3666,4.0907,Endothelial cells,Control
c23612,-5.6461,5.2807,Endothelial cells,HF
c23613,-0.37,5.0141,Endothelial cells,Control
c23614,0.0974,5.517,Endothelial cells,Control
c23615,-3.0673,5.0719,Endothelial cells,Control
c23616,-4.5716,9.2256,Endothelial cells,HF
c23617,-0.6308,7.9546,Endothelial cells,Control
c23618,-3.7259,3.9946,Endothelial cells,Control
c23619,-2.6755,6.6478,Endothelial cells,Control
c23620,-3.771,6.5909,Endothelial cells,HF
c23621,-2.5382,4.989,Endothelial cells,Control
c23622,0.0845,8.1624,Endothelial cells,Control
c23623,-3.0941,8.3543,Endothelial cells,Control
c23624,-0.3488,3.8736,Endothelial cells,HF
c23625,-0.6739,6.3865,Endothelial cells,Control
c23626,-1.8035,5.7671,Endothelial cells,Control
c23627,-6.477,7.9019,Endothelial cells,Control
c23628,-1.4173,9.2929,Endothelial cells,HF
c23629,-5.7923,5.4596,Endothelial cells,Control
c23630,0.6857,3.8712,Endothelial cells,Control
c23631,-2.7822,5.2055,Endothelial cells,Control
c23632,2.3939,6.8549,Endothelial cells,HF
c23633,-2.932,8.1263,Endothelial cells,Control
c23634,-5.973,6.6687,Endothelial cells,Control
c23635,0.5837,6.1665,Endothelial cells,Control
c23636,-1.6925,6.4302,Endothelial cells,HF
c23637,-1.232,5.3253,Endothelial cells,Control
c23638,1.5381,3.3192,Endothelial cells,Control
c23639,-2.7057,4.5524,Endothelial cells,Control
c23640,3.2119,6.207,Endothelial cells,HF
c23641,-0.3013,3.2394,Endothelial cells,Control
c23642,-1.4442,3.8115,Endothelial cells,Control
c23643,-1.9252,5.9869,Endothelial cells,Control
c23644,2.0641,3.2602,Endothelial cells,HF
c23645,-5.5555,7.9039,Endothelial cells,Control
c23646,-3.573,3.6703,Endothelial cells,Control
c23647,1.2412,7.429,Endothelial cells,Control
c23648,1.2359,8.4402,Endothelial cells,HF
c23649,-3.4755,5.0225,Endothelial cells,Control
c23650,-2.5831,6.2562,Endothelial cells,Control
c23651,-2.2651,3.963,Endothelial cells,Control
c23652,-2.5855,7.994,Endothelial cells,HF
c23653,-3.9283,6.4726,Endothelial cells,Control
c23654,-3.2078,8.4473,Endothelial cells,Control
c23655,-4.8311,7.244,Endothelial cells,Control
c23656,-3.4781,2.8588,Endothelial cells,HF
c23657,1.0883,4.4877,Endothelial cells,Control
c23658,-1.0123,5.7844,Endothelial cells,Control
c23659,-4.2781,4.6588,Endothelial cells,Control
c23660,2.8651,3.4144,Endothelial cells,HF
c23661,-2.3239,2.3878,Endothelial cells,Control
c23662,0.4445,3.285,Endothelial cells,Control
c23663,-3.3676,8.176,Endothelial cells,Control
c23664,-2.1367,6.7839,Endothelial cells,HF
c23665,-0.4258,3.4762,Endothelial cells,Control
c23666,1.5066,6.9096,Endothelial cells,Control
c23667,-0.8857,6.0334,Endothelial cells,Control
c23668,-3.9683,4.3696,Endothelial cells,HF
c23669,-2.8116,7.7735,Endothelial cells,Control
c23670,-6.6512,9.7438,Endothelial cells,Control
c23671,-0.6622,6.1821,Endothelial cells,Control
c23672,-3.0634,1.7334,Endothelial cells,HF
c23673,0.3983,5.4861,Endothelial cells,Control
c23674,2.18,4.632,Endothelial cells,Control
c23675,-1.3213,8.5921,Endothelial cells,Control
c23676,0.634,7.0545,Endothelial cells,HF
c23677,-0.1015,7.7837,Endothelial cells,Control
c23678,0.2744,6.3534,Endothelial cells,Control
c23679,-3.0207,6.6817,Endothelial cells,Control
c23680,1.6066,3.243,Endothelial cells,HF
c23681,-1.9379,4.7893,Endothelial cells,Control
c23682,-4.7517,4.3375,Endothelial cells,Control
c23683,-1.1568,5.9306,Endothelial cells,Control
c23684,-3.942,6.0923,Endothelial cells,HF
c23685,0.2112,4.9809,Endothelial cells,Control
c23686,0.7175,3.3751,Endothelial cells,Control
c23687,-8.0059,7.9946,Endothelial cells,Control
c23688,-3.7553,8.5026,Endothelial cells,HF
c23689,-0.1005,4.5538,Endothelial cells,Control
c23690,-4.8222,6.5234,Endothelial cells,Control
c23691,-1.0915,6.1571,Endothelial cells,Control
c23692,-0.8621,5.1208,Endothelial cells,HF
c23693,-1.8163,4.7113,Endothelial cells,Control
c23694,-0.6928,4.7123,Endothelial cells,Control
c23695,0.5113,6.5398,Endothelial cells,Control
c23696,-1.6035,2.8414,Endothelial cells,HF
c23697,-1.5907,6.6061,Endothelial cells,Control
c23698,-0.5217,4.7813,Endothelial cells,Control
c23699,-1.1433,7.0514,Endothelial cells,Control
c23700,-2.1442,3.2903,Endothelial cells,HF
c23701,-4.7751,6.2811,Endothelial cells,Control
c23702,0.558,3.6403,Endothelial cells,Control
c23703,1.0187,6.0576,Endothelial cells,Control
c23704,-0.8132,4.816,Endothelial cells,HF
c23705,-3.0714,1.3476,Endothelial cells,Control
c23706,-4.784,7.4337,Endothelial cells,Control
c23707,-2.5741,5.6561,Endothelial cells,Control
c23708,0.3171,5.5902,Endothelial cells,HF
c23709,-2.0065,5.2254,Endothelial cells,Control
c23710,1.1709,4.5205,Endothelial cells,Control
c23711,-4.1516,4.7108,Endothelial cells,Control
c23712,0.3421,3.5062,Endothelial cells,HF
c23713,-0.5636,6.5988,Endothelial cells,Control
c23714,-1.8514,7.0902,Endothelial cells,Control
c23715,1.2292,6.9897,Endothelial cells,Control
c23716,0.0306,6.0232,Endothelial cells,HF
c23717,0.3297,5.5371,Endothelial cells,Control
c23718,-1.9136,7.1329,Endothelial cells,Control
c23719,-4.3286,6.0376,Endothelial cells,Control
c23720,-1.1181,7.6185,Endothelial cells,HF
c23721,-1.4571,3.9426,Endothelial cells,Control
c23722,4.0696,4.8427,Endothelial cells,Control
c23723,-4.7854,2.9395,Endothelial cells,Control
c23724,1.9752,3.1441,Endothelial cells,HF
c23725,-3.985,7.5652,Endothelial cells,Control
c23726,1.3895,3.2209,Endothelial cells,Control
c23727,-0.7414,9.0946,Endothelial cells,Control
c23728,-3.2374,4.9381,Endothelial cells,HF
c23729,2.3148,6.7012,Endothelial cells,Control
c23730,-6.153,4.5422,Endothelial cells,Control
c23731,-3.2657,5.6609,Endothelial cells,Control
c23732,-0.5182,5.2802,Endothelial cells,HF
c23733,0.1031,4.0655,Endothelial cells,Control
c23734,-5.9577,8.4086,Endothelial cells,Control
c23735,2.9491,0.0131,Endothelial cells,Control
c23736,-2.5103,6.0473,Endothelial cells,HF
c23737,-4.8081,7.5474,Endothelial cells,Control
c23738,-9.2423,6.8071,Endothelial cells,Control
c23739,-2.3796,6.1034,Endothelial cells,Control
c23740,-0.1154,3.614,Endothelial cells,HF
c23741,-0.5202,6.5028,Endothelial cells,Control
c23742,-5.7647,4.5307,Endothelial cells,Control
c23743,1.8665,7.9017,Endothelial cells,Control
c23744,-1.3669,7.6919,Endothelial cells,HF
c23745,0.5216,4.2494,Endothelial cells,Control
c23746,-2.1189,6.02,Endothelial cells,Control
c23747,-0.9634,3.4828,Endothelial cells,Control
c23748,3.3047,3.5898,Endothelial cells,HF
c23749,-0.6323,8.5861,Endothelial cells,Control
c23750,-1.6454,4.7684,Endothelial cells,Control
c23751,-2.5364,8.0404,Endothelial cells,Control
c23752,-1.5297,8.6617,Endothelial cells,HF
c23753,2.9029,4.298,Endothelial cells,Control
c23754,-2.6241,4.7546,Endothelial cells,Control
c23755,-0.5086,7.6301,Endothelial cells,Control
c23756,-2.6781,6.9329,Endothelial cells,HF
c23757,-5.8081,6.7006,Endothelial cells,Control
c23758,0.2235,6.0304,Endothelial cells,Control
c23759,-0.8547,4.9629,Endothelial cells,Control
c23760,-1.7214,3.1567,Endothelial cells,HF
c23761,-1.328,3.4538,Endothelial cells,Control
c23762,-0.6851,9.1602,Endothelial cells,Control
c23763,0.6444,8.547,Endothelial cells,Control
c23764,-4.297,9.5805,Endothelial cells,HF
c23765,-0.8792,7.459,Endothelial cells,Control
c23766,1.955,6.8995,Endothelial cells,Control
c23767,-0.0398,5.0103,Endothelial cells,Control
c23768,-1.4261,8.469,Endothelial cells,HF
c23769,-0.4462,7.9336,Endothelial cells,Control
c23770,2.0005,5.3024,Endothelial cells,Control
c23771,1.1312,5.1397,Endothelial cells,Control
c23772,-3.9071,4.466,Endothelial cells,HF
c23773,-3.0856,7.8518,Endothelial cells,Control
c23774,-1.919,3.1249,Endothelial cells,Control
c23775,-3.0474,8.1163,Endothelial cells,Control
c23776,-3.732,5.8128,Endothelial cells,HF
c23777,1.0668,2.2942,Endothelial cells,Control
c23778,-3.1398,6.1221,Endothelial cells,Control
c23779,-4.0133,5.6051,Endothelial cells,Control
c23780,-1.5715,2.5175,Endothelial cells,HF
c23781,-0.8597,5.1627,Endothelial cells,Control
c23782,0.7855,4.5641,Endothelial cells,Control
c23783,-1.9289,6.3235,Endothelial cells,Control
c23784,-0.6968,1.244,Endothelial cells,HF
c23785,-1.0992,1.5419,Endothelial cells,Control
c23786,-0.881,8.0976,Endothelial cells,Control
c23787,-3.0775,6.919,Endothelial cells,Control
c23788,-3.4315,2.0636,Endothelial cells,HF
c23789,-2.9088,3.8439,Endothelial cells,Control
c23790,0.2559,4.5908,Endothelial cells,Control
c23791,-1.4014,7.1993,Endothelial cells,Control
c23792,-2.0963,7.925,Endothelial cells,HF
c23793,-4.7069,6.4518,Endothelial cells,Control
c23794,1.726,6.6921,Endothelial cells,Control
c23795,-1.5421,8.3067,Endothelial cells,Control
c23796,-0.9804,4.6519,Endothelial cells,HF
c23797,-1.638,5.0778,Endothelial cells,Control
c23798,0.8265,3.1142,Endothelial cells,Control
c23799,-6.5064,8.4528,Endothelial cells,Control
c23800,-1.0059,4.5539,Endothelial cells,HF
c23801,-2.3916,2.4519,Endothelial cells,Control
c23802,-2.1718,5.6137,Endothelial cells,Control
c23803,-0.183,3.6173,Endothelial cells,Control
c23804,-1.4921,3.2837,Endothelial cells,HF
c23805,-1.6869,5.2223,Endothelial cells,Control
c23806,-1.2899,4.8906,Endothelial cells,Control
c23807,-0.2573,4.2719,Endothelial cells,Control
c23808,-1.6783,6.6059,Endothelial cells,HF
c23809,-2.2609,6.0175,Endothelial cells,Control
c23810,-3.8205,6.6137,Endothelial cells,Control
c23811,1.2327,6.7272,Endothelial cells,Control
c23812,-0.7629,5.0288,Endothelial cells,HF
c23813,-1.8253,7.3245,Endothelial cells,Control
c23814,0.2276,4.3782,Endothelial cells,Control
c23815,-1.6636,4.4541,Endothelial cells,Control
c23816,0.9354,5.1151,Endothelial cells,HF
c23817,3.9638,5.0419,Endothelial cells,Control
c23818,0.0416,4.6591,Endothelial cells,Control
c23819,-2.3557,1.4128,Endothelial cells,Control
c23820,-1.6819,3.2029,Endothelial cells,HF
c23821,-2.1883,2.6741,Endothelial cells,Control
c23822,1.9099,2.6613,Endothelial cells,Control
c23823,-2.3442,2.7909,Endothelial cells,Control
c23824,2.8471,4.0526,Endothelial cells,HF
c23825,3.3026,6.8723,Endothelial cells,Control
c23826,-7.5746,10.0361,Endothelial cells,Control
c23827,-5.313,7.5515,Endothelial cells,Control
c23828,0.0853,3.3636,Endothelial cells,HF
c23829,-2.0967,7.8917,Endothelial cells,Control
c23830,-4.5864,6.218,Endothelial cells,Control
c23831,-3.0263,4.9185,Endothelial cells,Control
c23832,-4.6218,5.676,Endothelial cells,HF
c23833,-2.0182,6.0599,Endothelial cells,Control
c23834,-2.5956,3.9819,Endothelial cells,Control
c23835,-2.1146,3.7946,Endothelial cells,Control
c23836,-2.8548,3.6112,Endothelial cells,HF
c23837,0.5734,6.59,Endothelial cells,Control
c23838,-0.7334,6.0687,Endothelial cells,Control
c23839,-2.6003,5.5187,Endothelial cells,Control
c23840,1.6285,6.2726,Endothelial cells,HF
c23841,-0.5939,5.884,Endothelial cells,Control
c23842,-2.6665,3.6059,Endothelial cells,Control
c23843,-1.5396,5.1683,Endothelial cells,Control
c23844,-3.8501,5.4716,Endothelial cells,HF
c23845,1.6278,5.4837,Endothelial cells,Control
c23846,-0.5193,5.3381,Endothelial cells,Control
c23847,-1.9712,4.433,Endothelial cells,Control
c23848,1.0712,7.5645,Endothelial cells,HF
c23849,-4.6379,6.1145,Endothelial cells,Control
c23850,-5.0328,6.1062,Endothelial cells,Control
c23851,1.2854,4.811,Endothelial cells,Control
c23852,-2.2063,5.7344,Endothelial cells,HF
c23853,1.8926,5.4078,Endothelial cells,Control
c23854,2.0509,4.0125,Endothelial cells,Control
c23855,-2.2136,6.4161,Endothelial cells,Control
c23856,0.4609,5.3352,Endothelial cells,HF
c23857,-0.7439,5.154,Endothelial cells,Control
c23858,1.4281,6.8234,Endothelial cells,Control
c23859,-0.055,5.7925,Endothelial cells,Control
c23860,-4.3545,7.5058,Endothelial cells,HF
c23861,-0.4018,5.528,Endothelial cells,Control
c23862,-3.9683,8.783,Endothelial cells,Control
c23863,-2.0859,6.8646,Endothelial cells,Control
c23864,-4.9095,7.3227,Endothelial cells,HF
c23865,2.195,4.8594,Endothelial cells,Control
c23866,-3.3703,6.7441,Endothelial cells,Control
c23867,0.2686,5.3538,Endothelial cells,Control
c23868,-1.1933,3.8021,Endothelial cells,HF
c23869,-2.155,5.3213,Endothelial cells,Control
c23870,-2.6965,2.7219,Endothelial cells,Control
c23871,-2.7191,7.9825,Endothelial cells,Control
c23872,-5.4031,6.1198,Endothelial cells,HF
c23873,-4.7522,7.1372,Endothelial cells,Control
c23874,-3.6836,2.3722,Endothelial cells,Control
c23875,-3.966,7.1881,Endothelial cells,Control
c23876,0.7358,6.9181,Endothelial cells,HF
c23877,-0.3753,4.2397,Endothelial cells,Control
c23878,-4.2122,4.3627,Endothelial cells,Control
c23879,1.1386,6.2246,Endothelial cells,Control
c23880,-1.2415,8.4435,Endothelial cells,HF
c23881,-2.5631,6.7646,Endothelial cells,Control
c23882,-3.9975,3.5082,Endothelial cells,Control
c23883,-0.7969,7.492,Endothelial cells,Control
c23884,-2.9356,5.6955,Endothelial cells,HF
c23885,-3.0787,5.5564,Endothelial cells,Control
c23886,-0.1458,4.147,Endothelial cells,Control
c23887,1.8395,3.8691,Endothelial cells,Control
c23888,2.6369,4.659,Endothelial cells,HF
c23889,-7.619,6.3625,Endothelial cells,Control
c23890,1.352,3.9993,Endothelial cells,Control
c23891,1.809,4.6638,Endothelial cells,Control
c23892,1.0786,9.3866,Endothelial cells,HF
c23893,-4.0491,2.8927,Endothelial cells,Control
c23894,-6.9956,9.3573,Endothelial cells,Control
c23895,1.182,3.3185,Endothelial cells,Control
c23896,-2.0737,4.6982,Endothelial cells,HF
c23897,-0.6196,8.4987,Endothelial cells,Control
c23898,-0.8968,6.5228,Endothelial cells,Control
c23899,2.4248,2.2838,Endothelial cells,Control
c23900,-0.815,3.4991,Endothelial cells,HF
c23901,-4.3198,6.4763,Endothelial cells,Control
c23902,-1.0251,6.5723,Endothelial cells,Control
c23903,-7.2229,7.3061,Endothelial cells,Control
c23904,-2.7462,5.4407,Endothelial cells,HF
c23905,-1.4313,5.1076,Endothelial cells,Control
c23906,-2.3267,7.2363,Endothelial cells,Control
c23907,2.6833,3.8207,Endothelial cells,Control
c23908,0.1442,6.4417,Endothelial cells,HF
c23909,-3.3314,6.122,Endothelial cells,Control
c23910,-2.1132,7.9109,Endothelial cells,Control
c23911,-0.2728,6.1316,Endothelial cells,Control
c23912,1.2101,6.5637,Endothelial cells,HF
c23913,-3.3125,7.8865,Endothelial cells,Control
c23914,4.3385,2.659,Endothelial cells,Control
c23915,-3.645,6.8625,Endothelial cells,Control
c23916,1.5374,8.2494,Endothelial cells,HF
c23917,-2.8864,4.7174,Endothelial cells,Control
c23918,-2.0934,7.2316,Endothelial cells,Control
c23919,1.0852,6.4159,Endothelial cells,Control
c23920,-2.1458,5.1067,Endothelial cells,HF
c23921,-2.0322,6.2078,Endothelial cells,Control
c23922,-3.6582,7.2341,Endothelial cells,Control
c23923,-2.2783,7.9682,Endothelial cells,Control
c23924,1.0835,5.1154,Endothelial cells,HF
c23925,-3.1378,3.5918,Endothelial cells,Control
c23926,-2.7976,6.3088,Endothelial cells,Control
c23927,-0.3455,7.2609,Endothelial cells,Control
c23928,-0.8013,4.5829,Endothelial cells,HF
c23929,-3.9287,7.8036,Endothelial cells,Control
c23930,-3.567,6.4394,Endothelial cells,Control
c23931,0.2912,5.1399,Endothelial cells,Control
c23932,2.6991,6.3906,Endothelial cells,HF
c23933,0.6111,4.9843,Endothelial cells,Control
c23934,-2.552,5.1294,Endothelial cells,Control
c23935,0.2601,6.3162,Endothelial cells,Control
c23936,-1.9494,3.4049,Endothelial cells,HF
c23937,3.9837,-0.1915,Endothelial cells,Control
c23938,-2.1101,5.5964,Endothelial cells,Control
c23939,2.3212,10.5748,Endothelial cells,Control
c23940,0.1911,3.7188,Endothelial cells,HF
c23941,-1.9446,4.5868,Endothelial cells,Control
c23942,-0.2917,7.9651,Endothelial cells,Control
c23943,-0.1857,3.8339,Endothelial cells,Control
c23944,-1.0234,5.6547,Endothelial cells,HF
c23945,-1.6856,6.2054,Endothelial cells,Control
c23946,-4.4439,6.2871,Endothelial cells,Control
c23947,-3.3781,6.7255,Endothelial cells,Control
c23948,-2.185,7.0584,Endothelial cells,HF
c23949,-2.3991,6.5933,Endothelial cells,Control
c23950,-1.9969,3.9773,Endothelial cells,Control
c23951,-1.3747,1.8873,Endothelial cells,Control
c23952,-4.3666,5.7676,Endothelial cells,HF
c23953,-0.8658,4.4289,Endothelial cells,Control
c23954,-4.2157,6.1293,Endothelial cells,Control
c23955,-3.433,5.2191,Endothelial cells,Control
c23956,0.0914,8.2904,Endothelial cells,HF
c23957,-5.5015,4.9874,Endothelial cells,Control
c23958,-6.0931,5.5286,Endothelial cells,Control
c23959,-2.7043,5.9646,Endothelial cells,Control
c23960,-4.3783,1.953,Endothelial cells,HF
c23961,-3.8466,7.724,Endothelial cells,Control
c23962,-1.7027,5.5238,Endothelial cells,Control
c23963,-1.1925,3.7763,Endothelial cells,Control
c23964,-5.5735,6.782,Endothelial cells,HF
c23965,-3.3527,7.0662,Endothelial cells,Control
c23966,1.8005,5.1949,Endothelial cells,Control
c23967,-1.8819,2.3805,Endothelial cells,Control
c23968,-0.9186,7.8441,Endothelial cells,HF
c23969,-1.0084,6.1371,Endothelial cells,Control
c23970,0.4512,8.5036,Endothelial cells,Control
c23971,-2.1443,6.1287,Endothelial cells,Control
c23972,0.7514,7.5083,Endothelial cells,HF
c23973,-2.8855,8.1544,Endothelial cells,Control
c23974,-0.5991,2.7559,Endothelial cells,Control
c23975,0.0999,5.47,Endothelial cells,Control
c23976,1.3747,3.6583,Endothelial cells,HF
c23977,-2.0314,3.391,Endothelial cells,Control
c23978,-1.5519,7.3777,Endothelial cells,Control
c23979,-5.2326,5.2685,Endothelial cells,Control
c23980,-3.7446,6.8959,Endothelial cells,HF
c23981,-0.2103,2.4727,Endothelial cells,Control
c23982,-5.4834,7.581,Endothelial cells,Control
c23983,6.4592,3.4956,Endothelial cells,Control
c23984,-3.7733,3.1069,Endothelial cells,HF
c23985,-4.5969,6.5644,Endothelial cells,Control
c23986,3.4713,6.0277,Endothelial cells,Control
c23987,-5.7159,6.0725,Endothelial cells,Control
c23988,-3.1689,5.8788,Endothelial cells,HF
c23989,-2.0555,7.1323,Endothelial cells,Control
c23990,-3.0962,4.6535,Endothelial cells,Control
c23991,-5.0381,4.63,Endothelial cells,Control
c23992,-5.0669,6.7375,Endothelial cells,HF
c23993,1.0186,3.1824,Endothelial cells,Control
c23994,-2.8773,5.0606,Endothelial cells,Control
c23995,-3.1632,5.2068,Endothelial cells,Control
c23996,-6.083,6.4961,Endothelial cells,HF
c23997,-3.6994,5.92,Endothelial cells,Control
c23998,-3.2307,5.7022,Endothelial cells,Control
c23999,-2.6015,2.9279,Endothelial cells,Control
c24000,-4.6442,5.1834,Endothelial cells,HF
c24001,-3.3286,7.7091,Endothelial cells,Control
c24002,-6.4497,7.83,Endothelial cells,Control
c24003,-2.2876,4.0403,Endothelial cells,Control
c24004,-1.301,5.9785,Endothelial cells,HF
c24005,-1.8911,5.9098,Endothelial cells,Control
c24006,-1.7939,7.1429,Endothelial cells,Control
c24007,0.4049,1.2104,Endothelial cells,Control
c24008,-0.6504,4.1484,Endothelial cells,HF
c24009,-1.5926,7.4245,Endothelial cells,Control
c24010,-4.4459,6.4111,Endothelial cells,Control
c24011,-3.0056,7.0855,Endothelial cells,Control
c24012,-5.7782,4.3445,Endothelial cells,HF
c24013,4.2885,2.9716,Endothelial cells,Control
c24014,1.6088,3.6917,Endothelial cells,Control
c24015,-3.4119,4.0681,Endothelial cells,Control
c24016,-0.9721,5.358,Endothelial cells,HF
c24017,1.9544,3.3345,Endothelial cells,Control
c24018,-2.0678,4.6371,Endothelial cells,Control
c24019,-6.3235,9.209,Endothelial cells,Control
c24020,-2.6811,2.6551,Endothelial cells,HF
c24021,-3.9815,4.4968,Endothelial cells,Control
c24022,1.9488,6.7813,Endothelial cells,Control
c24023,-6.5403,9.0549,Endothelial cells,Control
c24024,1.1823,4.9801,Endothelial cells,HF
c24025,-3.3285,5.8142,Endothelial cells,Control
c24026,-4.789,7.1706,Endothelial cells,Control
c24027,-2.3968,4.5423,Endothelial cells,Control
c24028,-4.6377,5.9016,Endothelial cells,HF
