genome,species,domain,representative_flag
GORG_SAMEA6070106_SAGS_AG894D07,5010_4,Bacteria,FALSE
GORG_SAMEA6070112_SAGS_AG894D19,5118_48,Bacteria,FALSE
GORG_SAMEA6070117_SAGS_AG894E05,2282_3,Bacteria,TRUE
GORG_SAMEA6070120_SAGS_AG894E10,5521_16,Bacteria,FALSE
GORG_SAMEA6070127_SAGS_AG894F03,5521_45,Bacteria,FALSE
GORG_SAMEA6070131_SAGS_AG894F13,4221_53,Bacteria,FALSE
GORG_SAMEA6070132_SAGS_AG894F15,5521_48,Bacteria,FALSE
GORG_SAMEA6070138_SAGS_AG894F21,5527_2,Bacteria,TRUE
GORG_SAMEA6070141_SAGS_AG894G02,3361_1,Bacteria,FALSE
GORG_SAMEA6077503_SAGS_AG333A07,5009_2,Bacteria,FALSE
GORG_SAMEA6077508_SAGS_AG333A13,1883_2,Bacteria,TRUE
GORG_SAMEA6077537_SAGS_AG333B22,3934_1,Bacteria,FALSE
GORG_SAMEA6077538_SAGS_AG333B23,5493_4,Bacteria,TRUE
GORG_SAMEA6077540_SAGS_AG333C03,5691_1,Bacteria,FALSE
GORG_SAMEA6077543_SAGS_AG333C06,5578_1,Bacteria,FALSE
GORG_SAMEA6077544_SAGS_AG333C07,5493_25,Bacteria,TRUE
GORG_SAMEA6077549_SAGS_AG333C14,5080_1,Bacteria,FALSE
GORG_SAMEA6077552_SAGS_AG333C17,5573_0,Bacteria,TRUE
GORG_SAMEA6077555_SAGS_AG333C20,5536_0,Bacteria,TRUE
GORG_SAMEA6077556_SAGS_AG333C21,2005_3,Archaea,FALSE
GORG_SAMEA6077564_SAGS_AG333D08,5698_1,Bacteria,TRUE
GORG_SAMEA6077577_SAGS_AG333D23,5127_0,Bacteria,TRUE
GORG_SAMEA6077585_SAGS_AG333E10,3021_3,Bacteria,FALSE
GORG_SAMEA6077588_SAGS_AG333E15,3004_1,Bacteria,FALSE
GORG_SAMEA6077593_SAGS_AG333E20,574_0,Bacteria,TRUE
GORG_SAMEA6077595_SAGS_AG333E22,5705_0,Bacteria,TRUE
GORG_SAMEA6077597_SAGS_AG333F02,1883_2,Bacteria,FALSE
GORG_SAMEA6077599_SAGS_AG333F04,5259_5,Bacteria,TRUE
GORG_SAMEA6078793_SAGS_AG457L05,5525_4,Bacteria,FALSE
GORG_SAMEA6078798_SAGS_AG457L11,5521_4,Bacteria,TRUE
GORG_SAMEA6078799_SAGS_AG457L13,4430_0,Bacteria,TRUE
GORG_SAMEA6078808_SAGS_AG457L23,5965_2,Bacteria,TRUE
GORG_SAMEA6078810_SAGS_AG457M03,3687_4,Bacteria,TRUE
GORG_SAMEA6078811_SAGS_AG457M04,2092_3,Archaea,TRUE
GORG_SAMEA6078822_SAGS_AG457M17,5615_1,Bacteria,FALSE
GORG_SAMEA6078824_SAGS_AG457M19,3889_1,Bacteria,FALSE
GORG_SAMEA6078826_SAGS_AG457M21,4649_0,Bacteria,TRUE
GORG_SAMEA6078827_SAGS_AG457M22,6040_0,Bacteria,TRUE
GORG_SAMEA6078835_SAGS_AG457N10,5617_1,Bacteria,FALSE
GORG_SAMEA6078840_SAGS_AG457N16,3062_1,Bacteria,FALSE
GORG_SAMEA6078841_SAGS_AG457N18,5564_100,Bacteria,TRUE
GORG_SAMEA6078845_SAGS_AG457N23,3903_2,Bacteria,FALSE
GORG_SAMEA6078847_SAGS_AG457O03,5493_44,Bacteria,TRUE
GORG_SAMEA6078854_SAGS_AG457O11,5443_2,Bacteria,TRUE
GORG_SAMEA6078855_SAGS_AG457O13,5541_29,Bacteria,TRUE
GORG_SAMEA6078868_SAGS_AG457P06,4175_2,Bacteria,FALSE
GORG_SAMEA6078873_SAGS_AG457P15,5772_25,Bacteria,TRUE
GORG_SAMEA6078879_SAGS_AG457P23,2195_1,Archaea,FALSE
GORG_SAMEA6078881_SAGS_AG461A05,4880_3,Bacteria,FALSE
GORG_SAMEA6078908_SAGS_AG461C04,5493_62,Bacteria,TRUE
GORG_SAMEA6078910_SAGS_AG461C06,5735_0,Bacteria,TRUE
GORG_SAMEA6078918_SAGS_AG461C17,3902_1,Bacteria,TRUE
GORG_SAMEA6078939_SAGS_AG461E05,5493_40,Bacteria,TRUE
GORG_SAMEA6078940_SAGS_AG461E06,5766_1,Bacteria,FALSE
GORG_SAMEA6078946_SAGS_AG461E16,4995_1,Bacteria,TRUE
GORG_SAMEA6078951_SAGS_AG461E21,3681_1,Bacteria,FALSE
GORG_SAMEA6078952_SAGS_AG461E22,5117_3,Bacteria,TRUE
GORG_SAMEA6078961_SAGS_AG461F13,3289_2,Bacteria,TRUE
GORG_SAMEA6078965_SAGS_AG461G03,5701_1,Bacteria,FALSE
GORG_SAMEA6078968_SAGS_AG461G08,3897_1,Bacteria,TRUE
GORG_SAMEA6078975_SAGS_AG461G18,3032_1,Bacteria,FALSE
GORG_SAMEA6078987_SAGS_AG461I20,4450_1,Bacteria,FALSE
GORG_SAMEA6078990_SAGS_AG461I23,1601_2,Bacteria,FALSE
GORG_SAMEA6078995_SAGS_AG461J09,5570_0,Bacteria,TRUE
GORG_SAMEA6078996_SAGS_AG461J11,5541_15,Bacteria,TRUE
GORG_SAMEA6070650_SAGS_AG896O16,5941_1,Bacteria,FALSE
GORG_SAMEA6070651_SAGS_AG896O18,5564_4,Bacteria,TRUE
GORG_SAMEA6070658_SAGS_AG896P03,5491_25,Bacteria,FALSE
GORG_SAMEA6070660_SAGS_AG896P05,5012_1,Bacteria,TRUE
GORG_SAMEA6070666_SAGS_AG896P17,5010_4,Bacteria,FALSE
GORG_SAMEA6070669_SAGS_AG896P20,4792_0,Bacteria,TRUE
GORG_SAMEA6070679_SAGS_AG897A21,4880_3,Bacteria,FALSE
GORG_SAMEA6070681_SAGS_AG897B03,3951_1,Bacteria,FALSE
GORG_SAMEA6070685_SAGS_AG897B11,3933_5,Bacteria,FALSE
GORG_SAMEA6070686_SAGS_AG897B18,4664_20,Bacteria,TRUE
GORG_SAMEA6070689_SAGS_AG897C02,5521_42,Bacteria,FALSE
GORG_SAMEA6070694_SAGS_AG897D05,6148_8,Bacteria,FALSE
GORG_SAMEA6070701_SAGS_AG897D18,5122_0,Bacteria,TRUE
GORG_SAMEA6070706_SAGS_AG897E09,5010_4,Bacteria,FALSE
GORG_SAMEA6070710_SAGS_AG897E16,5493_54,Bacteria,FALSE
GORG_SAMEA6070722_SAGS_AG897G09,5521_11,Bacteria,TRUE
GORG_SAMEA6070724_SAGS_AG897G13,4999_1,Bacteria,FALSE
GORG_SAMEA6070728_SAGS_AG897G20,6219_1,Bacteria,FALSE
GORG_SAMEA6070729_SAGS_AG897G22,3890_1,Bacteria,TRUE
GORG_SAMEA6070737_SAGS_AG897I16,5010_6,Bacteria,FALSE
GORG_SAMEA6078112_SAGS_AG343C02,5446_1,Bacteria,TRUE
GORG_SAMEA6078113_SAGS_AG343C03,3004_1,Bacteria,FALSE
GORG_SAMEA6078115_SAGS_AG343C05,4653_1,Bacteria,TRUE
GORG_SAMEA6078119_SAGS_AG343C10,3797_2,Bacteria,FALSE
GORG_SAMEA6078122_SAGS_AG343C14,1576_0,Archaea,TRUE
GORG_SAMEA6078129_SAGS_AG343C23,5300_1,Bacteria,FALSE
GORG_SAMEA6078131_SAGS_AG343D03,5488_1,Bacteria,FALSE
GORG_SAMEA6078156_SAGS_AG343E09,2187_3,Archaea,FALSE
GORG_SAMEA6078161_SAGS_AG343E15,4855_1,Bacteria,FALSE
GORG_SAMEA6078163_SAGS_AG343E17,5263_1,Bacteria,TRUE
GORG_SAMEA6078177_SAGS_AG343F10,4760_0,Bacteria,TRUE
GORG_SAMEA6078187_SAGS_AG343F23,4993_0,Bacteria,TRUE
GORG_SAMEA6077125_SAGS_AG319M03,2269_1,Bacteria,FALSE
GORG_SAMEA6077133_SAGS_AG319M14,5591_2,Bacteria,TRUE
GORG_SAMEA6077193_SAGS_AG319P13,3871_0,Bacteria,TRUE
GORG_SAMEA6077196_SAGS_AG319P17,3939_0,Bacteria,TRUE
GORG_SAMEA6077207_SAGS_AG325A06,5615_1,Bacteria,TRUE
GORG_SAMEA6077210_SAGS_AG325A09,5541_30,Bacteria,TRUE
GORG_SAMEA6077212_SAGS_AG325A11,5721_1,Bacteria,TRUE
GORG_SAMEA6077214_SAGS_AG325A14,3687_3,Bacteria,TRUE
GORG_SAMEA6077216_SAGS_AG325A16,5118_85,Bacteria,TRUE
GORG_SAMEA6077233_SAGS_AG325B13,5118_88,Bacteria,TRUE
GORG_SAMEA6077241_SAGS_AG325C02,5523_1,Bacteria,FALSE
GORG_SAMEA6077242_SAGS_AG325C03,5960_1,Bacteria,TRUE
GORG_SAMEA6077245_SAGS_AG325C06,5009_2,Bacteria,FALSE
GORG_SAMEA6077246_SAGS_AG325C07,5603_2,Bacteria,TRUE
GORG_SAMEA6077249_SAGS_AG325C10,5584_4,Bacteria,TRUE
GORG_SAMEA6077256_SAGS_AG325C18,5710_0,Bacteria,TRUE
GORG_SAMEA6077259_SAGS_AG325C21,5404_0,Bacteria,TRUE
GORG_SAMEA6077272_SAGS_AG325D16,5009_2,Bacteria,FALSE
GORG_SAMEA6077275_SAGS_AG325D19,5613_0,Bacteria,TRUE
GORG_SAMEA6077280_SAGS_AG325E02,5798_2,Bacteria,TRUE
GORG_SAMEA6077282_SAGS_AG325E04,3867_2,Bacteria,TRUE
GORG_SAMEA6077285_SAGS_AG325E07,3953_1,Bacteria,FALSE
GORG_SAMEA6077286_SAGS_AG325E08,5709_3,Bacteria,FALSE
GORG_SAMEA6077287_SAGS_AG325E09,3018_1,Bacteria,FALSE
GORG_SAMEA6077290_SAGS_AG325E13,6037_1,Bacteria,TRUE
GORG_SAMEA6070147_SAGS_AG894G10,477_1,Bacteria,TRUE
GORG_SAMEA6070148_SAGS_AG894G11,5010_6,Bacteria,FALSE
GORG_SAMEA6070153_SAGS_AG894G18,5521_5,Bacteria,TRUE
GORG_SAMEA6070162_SAGS_AG894I05,5766_3,Bacteria,FALSE
GORG_SAMEA6070171_SAGS_AG894I19,5630_1,Bacteria,FALSE
GORG_SAMEA6070173_SAGS_AG894I22,5009_2,Bacteria,FALSE
GORG_SAMEA6070177_SAGS_AG894J05,5168_0,Bacteria,TRUE
GORG_SAMEA6070180_SAGS_AG894J16,5633_12,Bacteria,FALSE
GORG_SAMEA6070181_SAGS_AG894J17,485_1,Bacteria,TRUE
GORG_SAMEA6070186_SAGS_AG894K09,5491_10,Bacteria,FALSE
GORG_SAMEA6070187_SAGS_AG894K10,4221_31,Bacteria,TRUE
GORG_SAMEA6070189_SAGS_AG894K14,5609_1,Bacteria,TRUE
GORG_SAMEA6070190_SAGS_AG894K15,5627_6,Bacteria,FALSE
GORG_SAMEA6070193_SAGS_AG894K20,5010_4,Bacteria,FALSE
GORG_SAMEA6070194_SAGS_AG894K22,5547_2,Bacteria,FALSE
GORG_SAMEA6070195_SAGS_AG894L03,2282_5,Bacteria,TRUE
GORG_SAMEA6070196_SAGS_AG894L05,6178_1,Bacteria,FALSE
GORG_SAMEA6070199_SAGS_AG894L08,4221_53,Bacteria,FALSE
GORG_SAMEA6070202_SAGS_AG894L13,5627_12,Bacteria,TRUE
GORG_SAMEA6070206_SAGS_AG894L17,5493_45,Bacteria,TRUE
GORG_SAMEA6070208_SAGS_AG894L19,5521_43,Bacteria,TRUE
GORG_SAMEA6070214_SAGS_AG894M06,5118_71,Bacteria,TRUE
GORG_SAMEA6070223_SAGS_AG894M18,5521_44,Bacteria,FALSE
GORG_SAMEA6070224_SAGS_AG894M19,4880_3,Bacteria,FALSE
GORG_SAMEA6070234_SAGS_AG894N09,5521_48,Bacteria,FALSE
GORG_SAMEA6070235_SAGS_AG894N13,5118_67,Bacteria,TRUE
GORG_SAMEA6070236_SAGS_AG894N17,5521_31,Bacteria,TRUE
GORG_SAMEA6070240_SAGS_AG894O02,5010_5,Bacteria,TRUE
GORG_SAMEA6070241_SAGS_AG894O04,5010_6,Bacteria,FALSE
GORG_SAMEA6077606_SAGS_AG333F13,6013_0,Bacteria,TRUE
GORG_SAMEA6077608_SAGS_AG333F15,3382_1,Bacteria,FALSE
GORG_SAMEA6077610_SAGS_AG333F17,5452_1,Bacteria,FALSE
GORG_SAMEA6077620_SAGS_AG333G05,3018_1,Bacteria,FALSE
GORG_SAMEA6077629_SAGS_AG333G15,3018_1,Bacteria,TRUE
GORG_SAMEA6077635_SAGS_AG333G23,3004_1,Bacteria,TRUE
GORG_SAMEA6077644_SAGS_AG333I10,5611_7,Bacteria,TRUE
GORG_SAMEA6077667_SAGS_AG333J17,5689_0,Bacteria,TRUE
GORG_SAMEA6077678_SAGS_AG333K06,5416_2,Bacteria,TRUE
GORG_SAMEA6077679_SAGS_AG333K07,5018_1,Bacteria,TRUE
GORG_SAMEA6077681_SAGS_AG333K09,4855_3,Bacteria,FALSE
GORG_SAMEA6077690_SAGS_AG333K19,5691_1,Bacteria,FALSE
GORG_SAMEA6077692_SAGS_AG333K22,5118_85,Bacteria,FALSE
GORG_SAMEA6069430_SAGS_AG891B03,5118_62,Bacteria,FALSE
GORG_SAMEA6069436_SAGS_AG891B11,5118_10,Bacteria,TRUE
GORG_SAMEA6069438_SAGS_AG891B14,540_1,Bacteria,FALSE
GORG_SAMEA6069450_SAGS_AG891C11,5118_48,Bacteria,TRUE
GORG_SAMEA6069453_SAGS_AG891C15,5633_12,Bacteria,FALSE
GORG_SAMEA6069457_SAGS_AG891C19,5609_30,Bacteria,FALSE
GORG_SAMEA6069462_SAGS_AG891D07,4971_4,Bacteria,FALSE
GORG_SAMEA6069465_SAGS_AG891D10,5392_0,Bacteria,TRUE
GORG_SAMEA6069467_SAGS_AG891D15,3945_1,Bacteria,FALSE
GORG_SAMEA6069472_SAGS_AG891D20,5491_15,Bacteria,FALSE
GORG_SAMEA6069474_SAGS_AG891D22,5609_30,Bacteria,FALSE
GORG_SAMEA6069476_SAGS_AG891E03,3890_1,Bacteria,FALSE
GORG_SAMEA6069479_SAGS_AG891E06,5774_1,Bacteria,FALSE
GORG_SAMEA6069481_SAGS_AG891E08,5009_2,Bacteria,FALSE
GORG_SAMEA6069483_SAGS_AG891E15,5118_46,Bacteria,TRUE
GORG_SAMEA6069484_SAGS_AG891E17,5118_34,Bacteria,FALSE
GORG_SAMEA6069486_SAGS_AG891E22,5010_6,Bacteria,FALSE
GORG_SAMEA6069487_SAGS_AG891F02,3355_2,Bacteria,FALSE
GORG_SAMEA6069490_SAGS_AG891F06,2971_1,Bacteria,FALSE
GORG_SAMEA6069494_SAGS_AG891F11,5010_4,Bacteria,FALSE
GORG_SAMEA6069497_SAGS_AG891F15,5118_33,Bacteria,TRUE
GORG_SAMEA6069503_SAGS_AG891G02,5548_2,Bacteria,TRUE
GORG_SAMEA6069505_SAGS_AG891G05,5010_2,Bacteria,FALSE
GORG_SAMEA6069506_SAGS_AG891G06,5010_6,Bacteria,FALSE
GORG_SAMEA6069507_SAGS_AG891G07,475_2,Bacteria,TRUE
GORG_SAMEA6069508_SAGS_AG891G08,5118_80,Bacteria,TRUE
GORG_SAMEA6069514_SAGS_AG891G19,3959_1,Bacteria,FALSE
GORG_SAMEA6069515_SAGS_AG891G20,5118_65,Bacteria,TRUE
GORG_SAMEA6069523_SAGS_AG891I07,3024_1,Bacteria,FALSE
GORG_SAMEA6069524_SAGS_AG891I09,3016_1,Bacteria,FALSE
GORG_SAMEA6069526_SAGS_AG891I13,5540_4,Bacteria,FALSE
GORG_SAMEA6074559_SAGS_AG918E02,5521_37,Bacteria,TRUE
GORG_SAMEA6074561_SAGS_AG918E06,5779_4,Bacteria,TRUE
GORG_SAMEA6074567_SAGS_AG918E13,4793_1,Bacteria,TRUE
GORG_SAMEA6074569_SAGS_AG918E15,719_1,Bacteria,TRUE
GORG_SAMEA6074582_SAGS_AG918F23,6011_0,Bacteria,TRUE
GORG_SAMEA6074586_SAGS_AG918G06,5633_12,Bacteria,FALSE
GORG_SAMEA6074588_SAGS_AG918G14,5417_2,Bacteria,TRUE
GORG_SAMEA6074590_SAGS_AG918G17,3843_2,Bacteria,FALSE
GORG_SAMEA6074594_SAGS_AG918G22,5521_46,Bacteria,TRUE
GORG_SAMEA6074599_SAGS_AG918I08,5010_6,Bacteria,FALSE
GORG_SAMEA6074602_SAGS_AG918I11,4646_19,Bacteria,TRUE
GORG_SAMEA6074604_SAGS_AG918I15,5525_4,Bacteria,FALSE
GORG_SAMEA6074614_SAGS_AG918J23,5609_1,Bacteria,FALSE
GORG_SAMEA6074617_SAGS_AG918K09,5540_4,Bacteria,FALSE
GORG_SAMEA6074619_SAGS_AG918K11,1600_1,Bacteria,FALSE
GORG_SAMEA6074620_SAGS_AG918K13,5521_27,Bacteria,TRUE
GORG_SAMEA6074626_SAGS_AG918K22,5627_6,Bacteria,FALSE
GORG_SAMEA6074628_SAGS_AG918L06,3948_1,Bacteria,FALSE
GORG_SAMEA6074629_SAGS_AG918L07,5540_4,Bacteria,FALSE
GORG_SAMEA6074636_SAGS_AG918L17,5540_4,Bacteria,FALSE
GORG_SAMEA6074637_SAGS_AG918L19,5779_9,Bacteria,FALSE
GORG_SAMEA6074639_SAGS_AG918L21,5540_4,Bacteria,FALSE
GORG_SAMEA6074640_SAGS_AG918L22,540_1,Bacteria,FALSE
GORG_SAMEA6074647_SAGS_AG918M14,3016_1,Bacteria,FALSE
GORG_SAMEA6074649_SAGS_AG918M19,5493_56,Bacteria,TRUE
GORG_SAMEA6072240_SAGS_AG907B17,5963_7,Bacteria,TRUE
GORG_SAMEA6072244_SAGS_AG907B23,3366_1,Bacteria,FALSE
GORG_SAMEA6072245_SAGS_AG907C03,5010_5,Bacteria,FALSE
GORG_SAMEA6072246_SAGS_AG907C04,5609_30,Bacteria,FALSE
GORG_SAMEA6072250_SAGS_AG907C09,5491_2,Bacteria,TRUE
GORG_SAMEA6072254_SAGS_AG907C16,5564_61,Bacteria,TRUE
GORG_SAMEA6072270_SAGS_AG907D18,2467_1,Bacteria,TRUE
GORG_SAMEA6072273_SAGS_AG907D21,4880_3,Bacteria,FALSE
GORG_SAMEA6072274_SAGS_AG907D22,5118_81,Bacteria,FALSE
GORG_SAMEA6072277_SAGS_AG907E04,5772_21,Bacteria,TRUE
GORG_SAMEA6072278_SAGS_AG907E05,463_2,Bacteria,TRUE
GORG_SAMEA6072284_SAGS_AG907E14,4669_3,Bacteria,FALSE
GORG_SAMEA6072293_SAGS_AG907F04,3366_1,Bacteria,FALSE
GORG_SAMEA6072305_SAGS_AG907G02,5627_6,Bacteria,FALSE
GORG_SAMEA6072329_SAGS_AG907I16,3890_1,Bacteria,FALSE
GORG_SAMEA6072332_SAGS_AG907I21,3018_1,Bacteria,FALSE
GORG_SAMEA6072339_SAGS_AG907J10,475_1,Bacteria,FALSE
GORG_SAMEA6075437_SAGS_AG404F07,2197_2,Archaea,TRUE
GORG_SAMEA6075439_SAGS_AG404F09,2258_1,Bacteria,TRUE
GORG_SAMEA6075455_SAGS_AG404G18,6179_4,Bacteria,TRUE
GORG_SAMEA6075469_SAGS_AG404I14,3016_1,Bacteria,FALSE
GORG_SAMEA6075488_SAGS_AG404J17,2259_1,Bacteria,TRUE
GORG_SAMEA6075491_SAGS_AG404J20,5767_0,Bacteria,TRUE
GORG_SAMEA6075514_SAGS_AG404L13,5493_42,Bacteria,TRUE
GORG_SAMEA6075519_SAGS_AG404L19,5633_12,Bacteria,FALSE
GORG_SAMEA6069732_SAGS_AG892G14,5009_2,Bacteria,FALSE
GORG_SAMEA6069737_SAGS_AG892G22,5493_38,Bacteria,TRUE
GORG_SAMEA6069739_SAGS_AG892I02,5118_62,Bacteria,TRUE
GORG_SAMEA6069745_SAGS_AG892I13,4663_1,Bacteria,TRUE
GORG_SAMEA6069751_SAGS_AG892I21,2544_1,Bacteria,TRUE
GORG_SAMEA6069753_SAGS_AG892J03,5521_17,Bacteria,TRUE
GORG_SAMEA6069766_SAGS_AG892J21,4999_1,Bacteria,FALSE
GORG_SAMEA6069767_SAGS_AG892J22,4093_2,Bacteria,FALSE
GORG_SAMEA6069769_SAGS_AG892K05,5627_13,Bacteria,TRUE
GORG_SAMEA6069772_SAGS_AG892K09,5416_1,Bacteria,FALSE
GORG_SAMEA6069777_SAGS_AG892K17,3366_1,Bacteria,FALSE
GORG_SAMEA6069784_SAGS_AG892L05,5482_1,Bacteria,FALSE
GORG_SAMEA6069791_SAGS_AG892L17,5564_107,Bacteria,TRUE
GORG_SAMEA6069800_SAGS_AG892M07,5010_6,Bacteria,FALSE
GORG_SAMEA6069802_SAGS_AG892M13,5118_24,Bacteria,TRUE
GORG_SAMEA6069817_SAGS_AG892N17,5521_45,Bacteria,FALSE
GORG_SAMEA6069818_SAGS_AG892N18,4664_14,Bacteria,TRUE
GORG_SAMEA6069822_SAGS_AG892O03,5787_1,Bacteria,FALSE
GORG_SAMEA6069823_SAGS_AG892O04,3813_1,Bacteria,FALSE
GORG_SAMEA6069825_SAGS_AG892O07,4665_2,Bacteria,TRUE
GORG_SAMEA6074855_SAGS_AG919O06,5858_1,Bacteria,FALSE
GORG_SAMEA6074857_SAGS_AG919O08,5646_0,Bacteria,TRUE
GORG_SAMEA6074860_SAGS_AG919O13,5540_4,Bacteria,FALSE
GORG_SAMEA6074865_SAGS_AG919O23,3016_1,Bacteria,FALSE
GORG_SAMEA6074873_SAGS_AG919P18,5633_12,Bacteria,FALSE
GORG_SAMEA6074874_SAGS_AG919P19,4971_4,Bacteria,FALSE
GORG_SAMEA6074878_SAGS_AG920A01,5609_37,Bacteria,TRUE
GORG_SAMEA6074885_SAGS_AG920B04,4646_10,Bacteria,TRUE
GORG_SAMEA6074887_SAGS_AG920B06,5917_1,Bacteria,TRUE
GORG_SAMEA6074892_SAGS_AG920B13,5633_12,Bacteria,FALSE
GORG_SAMEA6074900_SAGS_AG920C09,5657_1,Bacteria,TRUE
GORG_SAMEA6074903_SAGS_AG920C13,5940_0,Bacteria,TRUE
GORG_SAMEA6074904_SAGS_AG920C15,5521_35,Bacteria,FALSE
GORG_SAMEA6074913_SAGS_AG920D05,5564_114,Bacteria,TRUE
GORG_SAMEA6074926_SAGS_AG920E06,4999_1,Bacteria,FALSE
GORG_SAMEA6074929_SAGS_AG920E11,5118_26,Bacteria,FALSE
GORG_SAMEA6074944_SAGS_AG920F19,3024_1,Bacteria,FALSE
GORG_SAMEA6074951_SAGS_AG920G10,5945_1,Bacteria,TRUE
GORG_SAMEA6074953_SAGS_AG920G14,5787_1,Bacteria,FALSE
GORG_SAMEA6072644_SAGS_AG909A17,5779_5,Bacteria,TRUE
GORG_SAMEA6072645_SAGS_AG909A20,5943_1,Bacteria,FALSE
GORG_SAMEA6072657_SAGS_AG909B20,4878_1,Bacteria,FALSE
GORG_SAMEA6072666_SAGS_AG909C13,5540_4,Bacteria,FALSE
GORG_SAMEA6072675_SAGS_AG909D07,720_1,Bacteria,TRUE
GORG_SAMEA6072678_SAGS_AG909D14,4646_1,Bacteria,FALSE
GORG_SAMEA6072679_SAGS_AG909D15,4799_0,Bacteria,TRUE
GORG_SAMEA6072680_SAGS_AG909D16,5540_4,Bacteria,FALSE
GORG_SAMEA6072687_SAGS_AG909E04,5624_1,Bacteria,TRUE
GORG_SAMEA6072694_SAGS_AG909E18,5493_36,Bacteria,TRUE
GORG_SAMEA6072695_SAGS_AG909E19,5924_1,Bacteria,FALSE
GORG_SAMEA6072696_SAGS_AG909E20,5010_6,Bacteria,FALSE
GORG_SAMEA6072697_SAGS_AG909E22,5633_12,Bacteria,FALSE
GORG_SAMEA6072699_SAGS_AG909F03,5564_42,Bacteria,FALSE
GORG_SAMEA6072711_SAGS_AG909G08,5609_31,Bacteria,TRUE
GORG_SAMEA6072718_SAGS_AG909I04,5627_4,Bacteria,TRUE
GORG_SAMEA6072720_SAGS_AG909I06,5584_1,Bacteria,FALSE
GORG_SAMEA6072732_SAGS_AG909J05,5609_30,Bacteria,FALSE
GORG_SAMEA6072741_SAGS_AG909J22,5491_1,Bacteria,FALSE
GORG_SAMEA6076007_SAGS_AG414M06,5491_2,Bacteria,FALSE
GORG_SAMEA6076008_SAGS_AG414M07,5221_1,Bacteria,FALSE
GORG_SAMEA6076009_SAGS_AG414M08,6030_1,Bacteria,FALSE
GORG_SAMEA6076012_SAGS_AG414M13,3002_1,Bacteria,FALSE
GORG_SAMEA6076017_SAGS_AG414M23,5377_1,Bacteria,TRUE
GORG_SAMEA6076018_SAGS_AG414N03,6029_0,Bacteria,TRUE
GORG_SAMEA6076019_SAGS_AG414N04,5221_1,Bacteria,FALSE
GORG_SAMEA6076020_SAGS_AG414N05,4357_2,Bacteria,FALSE
GORG_SAMEA6076021_SAGS_AG414N07,5448_1,Bacteria,FALSE
GORG_SAMEA6076030_SAGS_AG414N23,5118_29,Bacteria,TRUE
GORG_SAMEA6076035_SAGS_AG414O09,5493_31,Bacteria,TRUE
GORG_SAMEA6076036_SAGS_AG414O11,5540_4,Bacteria,FALSE
GORG_SAMEA6076038_SAGS_AG414O15,6179_2,Bacteria,TRUE
GORG_SAMEA6076042_SAGS_AG414P03,3016_1,Bacteria,FALSE
GORG_SAMEA6076171_SAGS_AG422A05,5764_1,Bacteria,TRUE
GORG_SAMEA6076175_SAGS_AG422A09,5650_0,Bacteria,TRUE
GORG_SAMEA6076182_SAGS_AG422A21,5259_3,Bacteria,TRUE
GORG_SAMEA6076192_SAGS_AG422B10,5416_1,Bacteria,FALSE
GORG_SAMEA6076196_SAGS_AG422B19,5766_1,Bacteria,TRUE
GORG_SAMEA6076199_SAGS_AG422B22,5564_82,Bacteria,TRUE
GORG_SAMEA6076205_SAGS_AG422C07,5687_0,Bacteria,TRUE
GORG_SAMEA6076208_SAGS_AG422C10,3018_1,Bacteria,FALSE
GORG_SAMEA6076210_SAGS_AG422C13,5665_0,Bacteria,TRUE
GORG_SAMEA6076216_SAGS_AG422C19,3018_1,Bacteria,FALSE
GORG_SAMEA6076217_SAGS_AG422C20,5564_110,Bacteria,TRUE
GORG_SAMEA6076219_SAGS_AG422C22,5775_1,Bacteria,TRUE
GORG_SAMEA6076220_SAGS_AG422C23,5730_1,Bacteria,TRUE
GORG_SAMEA6073450_SAGS_AG912P08,5627_13,Bacteria,FALSE
GORG_SAMEA6073468_SAGS_AG913A09,4878_1,Bacteria,FALSE
GORG_SAMEA6073481_SAGS_AG913B07,947_0,Bacteria,TRUE
GORG_SAMEA6073484_SAGS_AG913B14,5521_19,Bacteria,TRUE
GORG_SAMEA6073489_SAGS_AG913B19,5521_36,Bacteria,FALSE
GORG_SAMEA6073490_SAGS_AG913B20,2883_1,Bacteria,TRUE
GORG_SAMEA6073491_SAGS_AG913B21,5633_11,Bacteria,TRUE
GORG_SAMEA6073493_SAGS_AG913C02,5784_1,Bacteria,FALSE
GORG_SAMEA6073494_SAGS_AG913C03,5540_4,Bacteria,FALSE
GORG_SAMEA6073502_SAGS_AG913C18,5408_1,Bacteria,FALSE
GORG_SAMEA6073503_SAGS_AG913C20,5627_17,Bacteria,FALSE
GORG_SAMEA6073506_SAGS_AG913D08,5493_2,Bacteria,FALSE
GORG_SAMEA6073511_SAGS_AG913D16,5521_36,Bacteria,FALSE
GORG_SAMEA6073512_SAGS_AG913D18,944_1,Bacteria,FALSE
GORG_SAMEA6073516_SAGS_AG913E03,5491_14,Bacteria,FALSE
GORG_SAMEA6073519_SAGS_AG913E07,5564_9,Bacteria,TRUE
GORG_SAMEA6073521_SAGS_AG913E11,5627_1,Bacteria,TRUE
GORG_SAMEA6073530_SAGS_AG913F03,5564_5,Bacteria,TRUE
GORG_SAMEA6073533_SAGS_AG913F06,5118_6,Bacteria,TRUE
GORG_SAMEA6073536_SAGS_AG913F10,3016_1,Bacteria,FALSE
