selected,species,representative_flag,taxonomy,regions,products,RiPPs,NRPS,T1PKS,T2_3PKS,Terpenes,Other,domain,representative,n_genomes,selection_rule,tree_tip
TARA_SAMEA2619678_METAG_NFNPMOGK,3901_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6079324_SAGS_AG470C08,2,max_regions_first_source_row,GORG_SAMEA6079324_SAGS_AG470C08
GORG_SAMEA6078918_SAGS_AG461C17,3902_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6078918_SAGS_AG461C17,3,max_regions_first_source_row,GORG_SAMEA6078918_SAGS_AG461C17
GORG_SAMEA6077930_SAGS_AG337I16,3902_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,2,2,0,0,0,1,1,0,Bacteria,GORG_SAMEA6077930_SAGS_AG337I16,1,max_regions_first_source_row,GORG_SAMEA6077930_SAGS_AG337I16
TARA_SAMEA2619857_METAG_DDDNLEOF,3903_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6068188_SAGS_AH321C13,16,max_regions_first_source_row,GORG_SAMEA6068188_SAGS_AH321C13
TARA_SAMEA2621021_METAG_KDMFNDMM,3903_2,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,BATS_SAMN07137116_METAG_OMDFKJGI,11,max_regions_first_source_row,BATS_SAMN07137116_METAG_OMDFKJGI
GORG_SAMEA6077520_SAGS_AG333B03,3904_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077520_SAGS_AG333B03,1,max_regions_first_source_row,GORG_SAMEA6077520_SAGS_AG333B03
TARA_SAMEA2621076_METAG_HGEHCMEI,3905_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622119_METAG_ALBHMOEJ,23,max_regions_first_source_row,TARA_SAMEA2622119_METAG_ALBHMOEJ
TARA_SAMEA2622173_METAG_LGBJNKEG,3906_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622173_METAG_LGBJNKEG,1,max_regions_first_source_row,TARA_SAMEA2622173_METAG_LGBJNKEG
TARA_SAMEA2621812_METAG_FHDJJCEO,3907_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2621812_METAG_FHDJJCEO,10,max_regions_first_source_row,TARA_SAMEA2621812_METAG_FHDJJCEO
GORG_SAMEA6076667_SAGS_AG447O18,3908_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__MED-G13 sp002697255,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6076667_SAGS_AG447O18,8,max_regions_first_source_row,GORG_SAMEA6076667_SAGS_AG447O18
BGEO_SAMN07136961_METAG_ENCIHBGH,3909_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,BGEO_SAMN07136961_METAG_ENCIHBGH,3,max_regions_first_source_row,BGEO_SAMN07136961_METAG_ENCIHBGH
TARA_SAMEA2623295_METAG_EEFMEMKJ,390_0,TRUE,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales_A;f__2-02-FULL-58-16;g__;s__,1,1,0,0,0,0,0,1,Bacteria,TARA_SAMEA2623295_METAG_EEFMEMKJ,1,max_regions_first_source_row,TARA_SAMEA2623295_METAG_EEFMEMKJ
TARA_SAMEA2622376_METAG_JMPCOBKH,3910_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6075741_SAGS_AG390J14,24,max_regions_first_source_row,GORG_SAMEA6075741_SAGS_AG390J14
TARA_SAMEA2620021_METAG_NKBEKGJI,3910_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2620021_METAG_NKBEKGJI,1,max_regions_first_source_row,TARA_SAMEA2620021_METAG_NKBEKGJI
GORG_SAMEA6076790_SAGS_AG313I08,3910_3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G13;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6076790_SAGS_AG313I08,1,max_regions_first_source_row,GORG_SAMEA6076790_SAGS_AG313I08
TARA_SAMEA2622923_METAG_OAGODMOG,3911_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002728855;s__GCA-002728855 sp002728855,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2619879_METAG_PFBFHBIF,6,max_regions_first_source_row,TARA_SAMEA2619879_METAG_PFBFHBIF
TARA_SAMEA2622695_METAG_LIAKHOJI,3912_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002728855;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2622690_METAG_BKDGCPOK,8,max_regions_first_source_row,TARA_SAMEA2622690_METAG_BKDGCPOK
TARA_SAMEA2621020_METAG_INGKNBFK,3913_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-002728855;s__GCA-002728855 sp002702405,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2623850_METAG_AGNHKPCN,22,max_regions_first_source_row,TARA_SAMEA2623850_METAG_AGNHKPCN
TARA_SAMEA2622452_METAG_JJHGFHKE,3914_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96_A;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2622452_METAG_JJHGFHKE,2,max_regions_first_source_row,TARA_SAMEA2622452_METAG_JJHGFHKE
TARA_SAMEA2622657_METAG_PPMELPKF,3914_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96_A;s__TMED96_A sp002702875,3,3,0,0,0,1,2,0,Bacteria,TARA_SAMEA2622657_METAG_PPMELPKF,13,max_regions_first_source_row,TARA_SAMEA2622657_METAG_PPMELPKF
TARA_SAMEA2622518_METAG_NNLOFLBJ,3915_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96_A;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622518_METAG_NNLOFLBJ,1,max_regions_first_source_row,TARA_SAMEA2622518_METAG_NNLOFLBJ
TARA_SAMEA4397355_METAG_AHHGCAED,3916_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7428;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA4397730_METAG_IAOPDLON,2,max_regions_first_source_row,TARA_SAMEA4397730_METAG_IAOPDLON
TARA_SAMEA2619531_METAG_PHDFCECG,3917_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96_A;s__,3,3,0,0,0,1,1,1,Bacteria,TARA_SAMEA2621812_METAG_CKLALLPL,11,max_regions_first_source_row,TARA_SAMEA2621812_METAG_CKLALLPL
TARA_SAMEA2621259_METAG_OKCLEBOF,3918_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__TMED96_A;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2621259_METAG_OKCLEBOF,1,max_regions_first_source_row,TARA_SAMEA2621259_METAG_OKCLEBOF
TARA_SAMEA4397730_METAG_MEGCDHND,3919_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA4397004_METAG_JHJBNBBN,2,max_regions_first_source_row,TARA_SAMEA4397004_METAG_JHJBNBBN
TARA_SAMEA4397516_METAG_OPNJJJGI,391_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA4397516_METAG_OPNJJJGI,1,max_regions_first_source_row,TARA_SAMEA4397516_METAG_OPNJJJGI
TARA_SAMEA4396496_METAG_FKEMGOGJ,3920_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA4396496_METAG_FKEMGOGJ,8,max_regions_first_source_row,TARA_SAMEA4396496_METAG_FKEMGOGJ
GORG_SAMEA6077179_SAGS_AG319O21,3921_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077179_SAGS_AG319O21,1,max_regions_first_source_row,GORG_SAMEA6077179_SAGS_AG319O21
TARA_SAMEA2622219_METAG_JPAEJMMK,3922_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2622219_METAG_JPAEJMMK,5,max_regions_first_source_row,TARA_SAMEA2622219_METAG_JPAEJMMK
TARA_SAMEA2622695_METAG_CMNDNPIH,3923_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__GCA-2719315 sp002719315,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2623868_METAG_MDOLFBLJ,9,max_regions_first_source_row,TARA_SAMEA2623868_METAG_MDOLFBLJ
TARA_SAMEA2621020_METAG_INJBDKJJ,3924_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__GCA-2719315;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2621020_METAG_INJBDKJJ,1,max_regions_first_source_row,TARA_SAMEA2621020_METAG_INJBDKJJ
TARA_SAMEA2622452_METAG_POBKLOBA,3925_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__TMED113;g__GCA-2863085;s__GCA-2863085 sp002863085,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622452_METAG_POBKLOBA,2,max_regions_first_source_row,TARA_SAMEA2622452_METAG_POBKLOBA
TARA_SAMEA2622097_METAG_MIBDLGKC,3925_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__TMED113;g__GCA-2863085;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2622097_METAG_MIBDLGKC,1,max_regions_first_source_row,TARA_SAMEA2622097_METAG_MIBDLGKC
TARA_SAMEA2623426_METAG_OLKLDLEE,3926_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMEA2623426_METAG_OLKLDLEE,1,max_regions_first_source_row,TARA_SAMEA2623426_METAG_OLKLDLEE
TARA_SAMEA2621155_METAG_OCAAOFJM,3927_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2621155_METAG_OCAAOFJM,2,max_regions_first_source_row,TARA_SAMEA2621155_METAG_OCAAOFJM
GORG_SAMEA6080296_SAGS_AG439J03,3928_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,3,3,1,0,0,0,2,0,Bacteria,GORG_SAMEA6080090_SAGS_AG435G19,74,max_regions_first_source_row,GORG_SAMEA6080090_SAGS_AG435G19
TARA_SAMEA2623649_METAG_JJFCOBKH,3929_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__MED-G11 sp002729755,2,2,0,0,0,0,2,0,Bacteria,MALA_SAMN05422163_METAG_OBFCIIFD,37,max_regions_first_source_row,MALA_SAMN05422163_METAG_OBFCIIFD
TARA_SAMN05326650_METAG_MED00056,392_0,TRUE,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__,0,0,0,0,0,0,0,0,Bacteria,TARA_SAMN05326650_METAG_MED00056,1,max_regions_first_source_row,TARA_SAMN05326650_METAG_MED00056
TARA_SAMEA2620217_METAG_KCENOHKE,3930_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2620217_METAG_KCENOHKE,1,max_regions_first_source_row,TARA_SAMEA2620217_METAG_KCENOHKE
TARA_SAMEA2622219_METAG_JLHOLAOH,3931_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2622097_METAG_IKIBMOFL,5,max_regions_first_source_row,TARA_SAMEA2622097_METAG_IKIBMOFL
GORG_SAMEA6074591_SAGS_AG918G18,3932_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6074231_SAGS_AG916L03,13,max_regions_first_source_row,GORG_SAMEA6074231_SAGS_AG916L03
GORG_SAMEA6079620_SAGS_AG426I09,3933_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6079852_SAGS_AG430G03,2,max_regions_first_source_row,GORG_SAMEA6079852_SAGS_AG430G03
GORG_SAMEA6076594_SAGS_AG447K22,3933_2,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6076595_SAGS_AG447K23,6,max_regions_first_source_row,GORG_SAMEA6076595_SAGS_AG447K23
GORG_SAMEA6067695_SAGS_AH287B02,3933_3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6067695_SAGS_AH287B02,3,max_regions_first_source_row,GORG_SAMEA6067695_SAGS_AH287B02
GORG_SAMEA6074525_SAGS_AG918B11,3933_4,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6069708_SAGS_AG892E21,5,max_regions_first_source_row,GORG_SAMEA6069708_SAGS_AG892E21
BATS_SAMN07137118_METAG_GCDDPGOJ,3933_5,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,3,3,0,0,0,1,2,0,Bacteria,TARA_SAMEA2591122_METAG_BNKOMGJI,21,max_regions_first_source_row,TARA_SAMEA2591122_METAG_BNKOMGJI
TARA_SAMEA2591122_METAG_MFDOAHLC,3934_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2591122_METAG_MFDOAHLC,11,max_regions_first_source_row,TARA_SAMEA2591122_METAG_MFDOAHLC
TARA_SAMEA2591122_METAG_MLOLBKPC,3935_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__MED-G11 sp002457075,2,2,0,0,0,0,2,0,Bacteria,BGEO_SAMN07136958_METAG_IPBGLHHA,34,max_regions_first_source_row,BGEO_SAMN07136958_METAG_IPBGLHHA
TARA_SAMEA4397983_METAG_GLDALMMN,3935_2,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2621423_METAG_OLLADKDM,26,max_regions_first_source_row,TARA_SAMEA2621423_METAG_OLLADKDM
TARA_SAMEA2623886_METAG_OMDDHFLG,3936_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2623886_METAG_OMDDHFLG,7,max_regions_first_source_row,TARA_SAMEA2623886_METAG_OMDDHFLG
TARA_SAMEA2623627_METAG_CAMFHIGJ,3937_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2619548_METAG_NOGHBFBP,2,max_regions_first_source_row,TARA_SAMEA2619548_METAG_NOGHBFBP
GORG_SAMEA6076772_SAGS_AG313F18,3938_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6076778_SAGS_AG313G08,3,max_regions_first_source_row,GORG_SAMEA6076778_SAGS_AG313G08
GORG_SAMEA6077196_SAGS_AG319P17,3939_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077196_SAGS_AG319P17,1,max_regions_first_source_row,GORG_SAMEA6077196_SAGS_AG319P17
TARA_SAMEA2621839_METAG_IKOKHCPN,3940_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2621839_METAG_IKOKHCPN,2,max_regions_first_source_row,TARA_SAMEA2621839_METAG_IKOKHCPN
TARA_SAMEA2621859_METAG_GOCJIEIN,3941_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2621990_METAG_NEGMJBBN,2,max_regions_first_source_row,TARA_SAMEA2621990_METAG_NEGMJBBN
BGEO_SAMN07136638_METAG_DGPHMCDG,3942_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,3,3,0,0,0,1,2,0,Bacteria,BGEO_SAMN07136638_METAG_DGPHMCDG,8,max_regions_first_source_row,BGEO_SAMN07136638_METAG_DGPHMCDG
GORG_SAMEA6077479_SAGS_AG325P04,3942_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,0,0,0,0,0,0,0,0,Bacteria,GORG_SAMEA6077479_SAGS_AG325P04,1,max_regions_first_source_row,GORG_SAMEA6077479_SAGS_AG325P04
GORG_SAMEA6076455_SAGS_AG447C14,3943_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6078451_SAGS_AG453F11,6,max_regions_first_source_row,GORG_SAMEA6078451_SAGS_AG453F11
GORG_SAMEA6076497_SAGS_AG447E18,3943_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6076497_SAGS_AG447E18,7,max_regions_first_source_row,GORG_SAMEA6076497_SAGS_AG447E18
GORG_SAMEA6077432_SAGS_AG325M19,3943_3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,1,1,0,0,0,0,1,0,Bacteria,GORG_SAMEA6077432_SAGS_AG325M19,1,max_regions_first_source_row,GORG_SAMEA6077432_SAGS_AG325M19
GORG_SAMEA6068070_SAGS_AH324K17,3944_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6068070_SAGS_AH324K17,12,max_regions_first_source_row,GORG_SAMEA6068070_SAGS_AH324K17
GORG_SAMEA6070702_SAGS_AG897D19,3945_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6069865_SAGS_AG893B06,13,max_regions_first_source_row,GORG_SAMEA6069865_SAGS_AG893B06
GORG_SAMEA6070058_SAGS_AG894A06,3945_2,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6069972_SAGS_AG893K11,21,max_regions_first_source_row,GORG_SAMEA6069972_SAGS_AG893K11
GORG_SAMEA6077809_SAGS_AG337B04,3945_3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G11;s__,3,3,0,0,0,0,2,1,Bacteria,GORG_SAMEA6077809_SAGS_AG337B04,1,max_regions_first_source_row,GORG_SAMEA6077809_SAGS_AG337B04
TARA_SAMEA2621839_METAG_GAEDMOID,3946_1,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,2,2,0,0,0,0,2,0,Bacteria,TARA_SAMEA2621839_METAG_GAEDMOID,5,max_regions_first_source_row,TARA_SAMEA2621839_METAG_GAEDMOID
GORG_SAMEA6079358_SAGS_AG470E11,3947_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,3,3,0,0,0,1,2,0,Bacteria,BATS_SAMN07137085_METAG_DFMHGLCG,23,max_regions_first_source_row,BATS_SAMN07137085_METAG_DFMHGLCG
GORG_SAMEA6071779_SAGS_AG903N02,3947_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6071779_SAGS_AG903N02,1,max_regions_first_source_row,GORG_SAMEA6071779_SAGS_AG903N02
TARA_SAMEA2623488_METAG_OPAFAGLD,3948_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__MED-G14 sp002697465,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6069550_SAGS_AG891J21,40,max_regions_first_source_row,GORG_SAMEA6069550_SAGS_AG891J21
TARA_SAMEA2622074_METAG_JDGAKLBG,3948_2,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622074_METAG_JDGAKLBG,1,max_regions_first_source_row,TARA_SAMEA2622074_METAG_JDGAKLBG
GORG_SAMEA6071365_SAGS_AG900K16,3948_3,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6071365_SAGS_AG900K16,2,max_regions_first_source_row,GORG_SAMEA6071365_SAGS_AG900K16
GORG_SAMEA6073485_SAGS_AG913B15,3948_4,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6071584_SAGS_AG901M19,2,max_regions_first_source_row,GORG_SAMEA6071584_SAGS_AG901M19
TARA_SAMEA2622452_METAG_DBIBHMCJ,3949_1,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622097_METAG_LMDNKHMI,2,max_regions_first_source_row,TARA_SAMEA2622097_METAG_LMDNKHMI
TARA_SAMEA2621203_METAG_MPGFMLKK,3949_2,FALSE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,2,2,0,0,0,0,2,0,Bacteria,GORG_SAMEA6078470_SAGS_AG453G13,3,max_regions_first_source_row,GORG_SAMEA6078470_SAGS_AG453G13
TARA_SAMEA4398387_METAG_EACEGFLE,394_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__,3,3,0,0,0,0,2,1,Bacteria,TARA_SAMEA4398387_METAG_EACEGFLE,1,max_regions_first_source_row,TARA_SAMEA4398387_METAG_EACEGFLE
TARA_SAMEA2622097_METAG_NKPEAEKD,3950_0,TRUE,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__,1,1,0,0,0,0,1,0,Bacteria,TARA_SAMEA2622097_METAG_NKPEAEKD,1,max_regions_first_source_row,TARA_SAMEA2622097_METAG_NKPEAEKD
